fecha,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,temp_13,temp_14,temp_15
2025-12-21 16:00:00,,17.388,20.248,,18.616,,,17.923,17.923,,,18.883,16.689,20.054,20.822
2025-12-21 16:30:00,,17.325,20.186,,18.554,,,17.923,17.923,,,18.57,16.689,20.054,20.634
2025-12-21 17:00:00,,17.325,19.998,,18.428,,,17.923,17.923,,,18.382,16.689,19.992,20.509
2025-12-21 17:30:00,,17.262,19.81,,18.366,,,17.923,17.923,,,18.132,16.751,19.866,20.258
2025-12-21 18:00:00,,17.2,19.56,,18.303,,,17.923,17.923,,,17.882,16.751,19.679,19.945
2025-12-21 18:30:00,,17.137,19.247,,18.178,,,17.86,17.86,,,17.569,16.751,19.428,19.57
2025-12-21 19:00:00,,17.137,18.872,,18.115,,,17.798,17.798,,,17.256,16.814,19.116,19.132
2025-12-21 19:30:00,,17.075,18.497,,17.99,,,17.672,17.672,,,16.88,16.876,18.803,18.756
2025-12-21 20:00:00,,17.012,18.184,,17.927,,,17.547,17.547,,,16.567,16.876,18.49,18.38
2025-12-21 20:30:00,,17.012,17.809,,17.865,,,17.422,17.422,,,16.254,16.939,18.177,17.942
2025-12-21 21:00:00,,16.95,17.371,,17.677,,,17.297,17.297,,,16.003,16.939,17.801,17.503
2025-12-21 21:30:00,,16.887,16.995,,17.552,,,17.234,17.234,,,15.753,17.002,17.425,17.065
2025-12-21 22:00:00,,16.887,16.62,,17.426,,,17.109,17.109,,,15.565,17.002,17.05,16.626
2025-12-21 22:30:00,,16.825,16.307,,17.238,,,16.983,16.983,,,15.439,17.064,16.737,16.25
2025-12-21 23:00:00,,16.825,15.994,,17.05,,,16.858,16.858,,,15.252,17.064,16.424,15.812
2025-12-21 23:30:00,,16.825,15.681,,16.8,,,16.733,16.733,,,15.126,17.127,16.173,15.498
2025-12-22 00:00:00,,16.762,15.368,,16.549,,,16.67,16.67,,,14.938,17.127,15.86,15.185
2025-12-22 00:30:00,,16.762,15.118,,16.361,,,16.545,16.545,,,14.75,17.127,15.547,14.871
2025-12-22 01:00:00,,16.762,14.867,,16.111,,,16.419,16.419,,,14.625,17.127,15.296,14.621
2025-12-22 01:30:00,,16.762,14.742,,15.923,,,16.357,16.357,,,14.5,17.189,15.108,14.495
2025-12-22 02:00:00,,16.762,14.554,,15.735,,,16.231,16.231,,,14.374,17.189,14.92,14.37
2025-12-22 02:30:00,,16.762,14.429,,15.547,,,16.106,16.106,,,14.249,17.189,14.795,14.244
2025-12-22 03:00:00,,16.762,14.304,,15.422,,,16.043,16.043,,,14.124,17.189,14.67,14.119
2025-12-22 03:30:00,,16.762,14.179,,15.234,,,15.918,15.918,,,13.999,17.189,14.482,13.994
2025-12-22 04:00:00,,16.762,14.054,,15.108,,,15.855,15.855,,,13.873,17.189,14.357,13.868
2025-12-22 04:30:00,,16.762,13.866,,15.046,,,15.73,15.73,,,13.811,17.127,14.231,13.68
2025-12-22 05:00:00,,16.825,13.741,,14.92,,,15.667,15.667,,,13.748,17.127,14.106,13.555
2025-12-22 05:30:00,,16.825,13.615,,14.795,,,15.542,15.542,,,13.56,17.127,13.981,13.366
2025-12-22 06:00:00,,16.825,13.49,,14.669,,,15.479,15.479,,,13.435,17.064,13.855,13.241
2025-12-22 06:30:00,,16.825,13.365,,14.544,,,15.354,15.354,,,13.372,17.064,13.667,13.116
2025-12-22 07:00:00,,16.825,13.24,,14.419,,,15.291,15.291,,,13.247,17.064,13.542,12.99
2025-12-22 07:30:00,,16.887,13.114,,14.356,,,15.229,15.229,,,13.184,17.002,13.479,12.927
2025-12-22 08:00:00,,16.887,13.052,,14.231,,,15.103,15.103,,,13.184,16.939,13.354,12.802
2025-12-22 08:30:00,,16.887,12.989,,14.231,,,15.041,15.041,,,13.372,16.939,13.229,12.802
2025-12-22 09:00:00,,16.887,12.927,,14.293,,,15.041,15.041,,,13.623,16.876,13.166,12.927
2025-12-22 09:30:00,,16.887,13.114,,14.481,,,14.978,14.978,,,13.999,16.814,13.229,13.68
2025-12-22 10:00:00,,16.95,13.49,,14.669,,,14.978,14.978,,,14.562,16.814,13.479,14.37
2025-12-22 10:30:00,,16.95,14.054,,14.983,,,15.041,15.041,,,15.126,16.751,13.855,14.997
2025-12-22 11:00:00,,16.95,14.742,,15.296,,,15.166,15.166,,,15.878,16.689,14.357,15.812
2025-12-22 11:30:00,,16.95,15.493,,15.672,,,15.291,15.291,,,16.692,16.626,14.983,16.501
2025-12-22 12:00:00,,16.95,16.369,,16.236,,,15.417,15.417,,,17.443,16.626,15.735,17.378
2025-12-22 12:30:00,,16.95,17.308,,16.8,,,15.667,15.667,,,18.132,16.563,16.549,18.255
2025-12-22 13:00:00,,16.95,18.309,,17.426,,,15.855,15.855,,,18.821,16.501,17.425,19.194
2025-12-22 13:30:00,,16.887,19.31,,17.99,,,16.106,16.106,,,19.509,16.501,18.302,20.196
2025-12-22 14:00:00,,16.887,20.311,,18.554,,,16.357,16.357,,,20.072,16.438,19.303,21.134
2025-12-22 14:30:00,,16.887,21.186,,19.054,,,16.607,16.607,,,20.448,16.438,20.179,21.885
2025-12-22 15:00:00,,16.887,21.812,,19.367,,,16.921,16.921,,,20.635,16.376,20.993,22.511
2025-12-22 15:30:00,,16.887,22.249,,19.681,,,17.171,17.171,,,20.573,16.376,21.556,22.886
2025-12-22 16:00:00,,16.825,22.499,,19.993,,,17.422,17.422,,,20.448,16.376,21.931,23.136
2025-12-22 16:30:00,,16.825,22.562,,20.369,,,17.61,17.61,,,20.323,16.376,22.181,23.199
2025-12-22 17:00:00,,16.762,22.499,,20.244,,,17.798,17.798,,,20.01,16.376,22.243,23.011
2025-12-22 17:30:00,,16.762,22.187,,19.993,,,17.923,17.923,,,19.447,16.376,22.118,22.698
2025-12-22 18:00:00,,16.699,21.687,,19.806,,,17.986,17.986,,,18.758,16.438,21.806,22.135
2025-12-22 18:30:00,,16.699,20.999,,19.555,,,17.986,17.986,,,18.007,16.501,21.305,21.51
2025-12-22 19:00:00,,16.637,20.311,,19.305,,,17.923,17.923,,,17.381,16.501,20.742,20.759
2025-12-22 19:30:00,,16.637,19.623,,18.992,,,17.798,17.798,,,16.88,16.563,20.117,20.071
2025-12-22 20:00:00,,16.574,19.06,,18.679,,,17.672,17.672,,,16.379,16.689,19.491,19.445
2025-12-22 20:30:00,,16.574,18.497,,18.428,,,17.547,17.547,,,16.066,16.751,18.99,18.818
2025-12-22 21:00:00,,16.512,17.934,,18.178,,,17.422,17.422,,,15.815,16.814,18.427,18.13
2025-12-22 21:30:00,,16.512,17.371,,17.927,,,17.234,17.234,,,15.565,16.876,17.926,17.629
2025-12-22 22:00:00,,16.449,16.933,,17.614,,,17.109,17.109,,,15.377,16.939,17.425,17.127
2025-12-22 22:30:00,,16.449,16.495,,17.364,,,16.983,16.983,,,15.189,17.002,16.987,16.626
2025-12-22 23:00:00,,16.449,16.056,,17.113,,,16.795,16.795,,,15.001,17.064,16.612,16.125
2025-12-22 23:30:00,,16.449,15.744,,16.863,,,16.67,16.67,,,14.813,17.127,16.236,15.561
2025-12-23 00:00:00,,16.449,15.368,,16.612,,,16.545,16.545,,,14.688,17.127,15.86,15.185
2025-12-23 00:30:00,,16.449,15.055,,16.361,,,16.419,16.419,,,14.625,17.189,15.547,14.934
2025-12-23 01:00:00,,16.449,14.805,,16.111,,,16.294,16.294,,,14.5,17.189,15.234,14.621
2025-12-23 01:30:00,,16.449,14.554,,15.86,,,16.231,16.231,,,14.437,17.252,14.983,14.37
2025-12-23 02:00:00,,16.449,14.367,,15.672,,,16.106,16.106,,,14.312,17.252,14.795,14.119
2025-12-23 02:30:00,,16.449,14.241,,15.484,,,15.981,15.981,,,14.124,17.252,14.607,13.994
2025-12-23 03:00:00,,16.512,14.116,,15.359,,,15.855,15.855,,,13.936,17.252,14.419,13.868
2025-12-23 03:30:00,,16.512,13.991,,15.171,,,15.793,15.793,,,13.811,17.315,14.294,13.805
2025-12-23 04:00:00,,16.574,13.866,,15.046,,,15.667,15.667,,,13.748,17.252,14.169,13.68
2025-12-23 04:30:00,,16.574,13.678,,14.92,,,15.542,15.542,,,13.685,17.252,14.043,13.429
2025-12-23 05:00:00,,16.637,13.553,,14.795,,,15.479,15.479,,,13.56,17.252,13.855,13.304
2025-12-23 05:30:00,,16.699,13.427,,14.669,,,15.354,15.354,,,13.497,17.252,13.73,13.241
2025-12-23 06:00:00,,16.699,13.302,,14.607,,,15.291,15.291,,,13.372,17.189,13.605,13.116
2025-12-23 06:30:00,,16.762,13.24,,14.481,,,15.166,15.166,,,13.247,17.189,13.479,13.053
2025-12-23 07:00:00,,16.762,13.114,,14.356,,,15.103,15.103,,,13.247,17.127,13.417,12.927
2025-12-23 07:30:00,,16.825,13.052,,14.293,,,14.978,14.978,,,13.121,17.127,13.354,12.865
2025-12-23 08:00:00,,16.825,12.989,,14.231,,,14.915,14.915,,,13.121,17.064,13.229,12.802
2025-12-23 08:30:00,,16.887,12.927,,14.231,,,14.853,14.853,,,13.247,17.002,13.166,12.802
2025-12-23 09:00:00,,16.887,12.927,,14.293,,,14.79,14.79,,,13.623,17.002,13.103,12.99
2025-12-23 09:30:00,,16.95,13.114,,14.481,,,14.727,14.727,,,14.124,16.939,13.229,13.931
2025-12-23 10:00:00,,16.95,13.49,,14.732,,,14.727,14.727,,,14.75,16.876,13.479,14.871
2025-12-23 10:30:00,,16.95,14.116,,15.108,,,14.79,14.79,,,15.377,16.814,13.855,15.561
2025-12-23 11:00:00,,17.012,14.805,,15.422,,,14.853,14.853,,,16.191,16.814,14.419,16.438
2025-12-23 11:30:00,,17.012,15.618,,15.86,,,14.978,14.978,,,17.005,16.751,15.108,17.253
2025-12-23 12:00:00,,17.012,16.62,,16.424,,,15.103,15.103,,,17.756,16.689,15.923,18.192
2025-12-23 12:30:00,,17.012,17.683,,16.988,,,15.291,15.291,,,18.57,16.626,16.862,19.194
2025-12-23 13:00:00,,17.012,18.81,,17.614,,,15.479,15.479,,,19.384,16.563,17.864,20.196
2025-12-23 13:30:00,,17.012,19.873,,18.303,,,15.667,15.667,,,20.135,16.563,18.928,21.134
2025-12-23 14:00:00,,17.012,20.811,,18.804,,,15.981,15.981,,,20.761,16.501,19.866,22.01
2025-12-23 14:30:00,,17.012,21.687,,19.117,,,16.231,16.231,,,21.136,16.501,20.805,22.824
2025-12-23 15:00:00,,17.012,22.374,,19.305,,,16.545,16.545,,,21.386,16.438,21.618,23.449
2025-12-23 15:30:00,,16.95,22.875,,19.555,,,16.858,16.858,,,21.386,16.438,22.243,23.887
2025-12-23 16:00:00,,16.95,23.125,,19.868,,,17.171,17.171,,,21.199,16.438,22.619,24.074
2025-12-23 16:30:00,,16.95,23.187,,20.056,,,17.422,17.422,,,20.823,16.438,22.869,24.074
2025-12-23 17:00:00,,16.887,23.062,,20.056,,,17.61,17.61,,,20.323,16.438,22.869,23.824
2025-12-23 17:30:00,,16.887,22.687,,19.931,,,17.798,17.798,,,19.697,16.501,22.744,23.449
2025-12-23 18:00:00,,16.825,22.187,,19.806,,,17.923,17.923,,,18.946,16.501,22.306,22.949
2025-12-23 18:30:00,,16.825,21.499,,19.618,,,17.986,17.986,,,18.257,16.563,21.806,22.323
2025-12-23 19:00:00,,16.762,20.811,,19.43,,,17.923,17.923,,,17.756,16.626,21.18,21.572
2025-12-23 19:30:00,,16.762,20.061,,19.305,,,17.923,17.923,,,17.381,16.626,20.555,20.822
2025-12-23 20:00:00,,16.699,19.435,,19.305,,,17.798,17.798,,,17.068,16.689,19.866,20.071
2025-12-23 20:30:00,,16.699,18.81,,19.242,,,17.735,17.735,,,16.755,16.751,19.303,19.319
2025-12-23 21:00:00,,16.637,18.247,,19.117,,,17.61,17.61,,,16.504,16.814,18.74,18.693
2025-12-23 21:30:00,,16.637,17.683,,18.867,,,17.484,17.484,,,16.316,16.876,18.177,17.942
2025-12-23 22:00:00,,16.574,17.245,,18.616,,,17.422,17.422,,,16.191,16.939,17.676,17.378
2025-12-23 22:30:00,,16.574,16.87,,18.366,,,17.297,17.297,,,16.003,17.002,17.3,16.939
2025-12-23 23:00:00,,16.574,16.557,,17.927,,,17.171,17.171,,,15.815,17.064,16.987,16.626
2025-12-23 23:30:00,,16.512,16.307,,17.614,,,17.046,17.046,,,15.69,17.127,16.674,16.25
2025-12-24 00:00:00,,16.512,16.056,,17.238,,,16.983,16.983,,,15.565,17.189,16.424,15.937
2025-12-24 00:30:00,,16.512,15.806,,16.988,,,16.858,16.858,,,15.377,17.252,16.173,15.749
2025-12-24 01:00:00,,16.512,15.556,,16.675,,,16.733,16.733,,,15.189,17.315,15.923,15.498
2025-12-24 01:30:00,,16.512,15.431,,16.424,,,16.67,16.67,,,15.001,17.315,15.735,15.31
2025-12-24 02:00:00,,16.512,15.243,,16.236,,,16.545,16.545,,,14.813,17.377,15.547,15.185
2025-12-24 02:30:00,,16.574,15.055,,16.048,,,16.482,16.482,,,14.688,17.377,15.359,14.997
2025-12-24 03:00:00,,16.574,14.867,,15.86,,,16.357,16.357,,,14.562,17.44,15.171,14.809
2025-12-24 03:30:00,,16.574,14.742,,15.672,,,16.294,16.294,,,14.437,17.44,15.046,14.621
2025-12-24 04:00:00,,16.637,14.554,,15.484,,,16.231,16.231,,,14.249,17.44,14.858,14.432
2025-12-24 04:30:00,,16.637,14.367,,15.296,,,16.106,16.106,,,14.061,17.44,14.67,14.244
2025-12-24 05:00:00,,16.699,14.241,,15.171,,,16.043,16.043,,,13.936,17.44,14.545,14.119
2025-12-24 05:30:00,,16.699,14.054,,14.983,,,15.981,15.981,,,13.811,17.44,14.357,13.994
2025-12-24 06:00:00,,16.762,13.866,,14.857,,,15.855,15.855,,,13.685,17.377,14.169,13.805
2025-12-24 06:30:00,,16.825,13.741,,14.732,,,15.793,15.793,,,13.56,17.377,14.043,13.68
2025-12-24 07:00:00,,16.825,13.615,,14.607,,,15.73,15.73,,,13.497,17.315,13.855,13.555
2025-12-24 07:30:00,,16.887,13.49,,14.481,,,15.667,15.667,,,13.497,17.315,13.73,13.492
2025-12-24 08:00:00,,16.95,13.427,,14.419,,,15.542,15.542,,,13.497,17.252,13.667,13.429
2025-12-24 08:30:00,,16.95,13.427,,14.356,,,15.479,15.479,,,13.56,17.252,13.605,13.492
2025-12-24 09:00:00,,17.012,13.427,,14.356,,,15.479,15.479,,,13.811,17.189,13.605,13.555
2025-12-24 09:30:00,,17.012,13.678,,14.419,,,15.417,15.417,,,14.124,17.127,13.73,13.994
2025-12-24 10:00:00,,17.075,14.054,,14.607,,,15.417,15.417,,,14.5,17.064,13.981,14.621
2025-12-24 10:30:00,,17.075,14.554,,14.857,,,15.354,15.354,,,14.938,17.064,14.419,15.185
2025-12-24 11:00:00,,17.137,15.18,,15.234,,,15.417,15.417,,,15.439,17.002,14.92,15.749
2025-12-24 11:30:00,,17.137,15.806,,15.735,,,15.479,15.479,,,15.94,16.939,15.547,16.501
2025-12-24 12:00:00,,17.137,16.557,,16.361,,,15.542,15.542,,,16.504,16.876,16.173,17.253
2025-12-24 12:30:00,,17.2,17.371,,16.925,,,15.605,15.605,,,17.068,16.814,16.925,18.067
2025-12-24 13:00:00,,17.2,18.121,,17.552,,,15.667,15.667,,,17.756,16.751,17.676,18.756
2025-12-24 13:30:00,,17.2,18.872,,18.178,,,15.793,15.793,,,18.883,16.751,18.427,19.507
2025-12-24 14:00:00,,17.137,19.498,,18.741,,,15.981,15.981,,,20.01,16.689,19.053,20.133
2025-12-24 14:30:00,,17.137,20.186,,19.242,,,16.169,16.169,,,20.823,16.689,19.741,21.009
2025-12-24 15:00:00,,17.137,20.999,,19.681,,,16.419,16.419,,,21.386,16.626,20.43,21.948
2025-12-24 15:30:00,,17.137,21.687,,19.931,,,16.67,16.67,,,21.574,16.626,21.18,22.636
2025-12-24 16:00:00,,17.075,22.187,,20.119,,,16.983,16.983,,,21.574,16.626,21.743,23.136
2025-12-24 16:30:00,,17.012,22.499,,20.244,,,17.297,17.297,,,21.324,16.626,22.181,23.449
2025-12-24 17:00:00,,17.012,22.625,,20.181,,,17.547,17.547,,,20.886,16.626,22.431,23.511
2025-12-24 17:30:00,,16.95,22.562,,19.993,,,17.798,17.798,,,20.385,16.626,22.431,23.324
2025-12-24 18:00:00,,16.95,22.249,,19.868,,,18.048,18.048,,,19.759,16.689,22.243,22.949
2025-12-24 18:30:00,,16.887,21.749,,19.681,,,18.173,18.173,,,19.196,16.689,21.868,22.448
2025-12-24 19:00:00,,16.825,21.186,,19.43,,,18.236,18.236,,,18.633,16.751,21.43,21.948
2025-12-24 19:30:00,,16.825,20.624,,19.242,,,18.236,18.236,,,18.195,16.814,20.93,21.322
2025-12-24 20:00:00,,16.762,20.123,,18.992,,,18.236,18.236,,,17.756,16.876,20.43,20.634
2025-12-24 20:30:00,,16.762,19.623,,18.741,,,18.173,18.173,,,17.443,16.939,19.929,20.008
2025-12-24 21:00:00,,16.699,19.185,,18.554,,,18.111,18.111,,,17.068,17.002,19.491,19.445
2025-12-24 21:30:00,,16.699,18.684,,18.303,,,17.986,17.986,,,16.817,17.064,19.053,18.944
2025-12-24 22:00:00,,16.637,18.309,,18.115,,,17.86,17.86,,,16.441,17.127,18.615,18.505
2025-12-24 22:30:00,,16.637,17.934,,17.99,,,17.735,17.735,,,16.191,17.127,18.302,17.942
2025-12-24 23:00:00,,16.637,17.558,,17.802,,,17.61,17.61,,,16.003,17.189,17.926,17.441
2025-12-24 23:30:00,,16.637,17.183,,17.614,,,17.484,17.484,,,15.815,17.252,17.551,16.877
2025-12-25 00:00:00,,16.574,16.807,,17.426,,,17.422,17.422,,,15.627,17.252,17.175,16.438
2025-12-25 00:30:00,,16.574,16.432,,17.238,,,17.234,17.234,,,15.502,17.315,16.799,16.0
2025-12-25 01:00:00,,16.574,16.119,,17.05,,,17.171,17.171,,,15.314,17.377,16.486,15.686
2025-12-25 01:30:00,,16.574,15.806,,16.863,,,17.046,17.046,,,15.126,17.377,16.173,15.373
2025-12-25 02:00:00,,16.574,15.493,,16.737,,,16.921,16.921,,,14.938,17.377,15.86,15.122
2025-12-25 02:30:00,,16.637,15.305,,16.549,,,16.795,16.795,,,14.813,17.44,15.61,14.997
2025-12-25 03:00:00,,16.637,15.118,,16.424,,,16.67,16.67,,,14.625,17.44,15.422,14.809
2025-12-25 03:30:00,,16.637,14.93,,16.299,,,16.545,16.545,,,14.5,17.44,15.234,14.746
2025-12-25 04:00:00,,16.699,14.805,,16.236,,,16.482,16.482,,,14.374,17.44,15.108,14.621
2025-12-25 04:30:00,,16.699,14.617,,16.111,,,16.357,16.357,,,14.312,17.44,14.92,14.432
2025-12-25 05:00:00,,16.762,14.492,,15.923,,,16.231,16.231,,,14.374,17.44,14.795,14.37
2025-12-25 05:30:00,,16.825,14.367,,15.797,,,16.169,16.169,,,14.187,17.44,14.607,14.182
2025-12-25 06:00:00,,16.825,14.241,,15.672,,,16.043,16.043,,,13.999,17.44,14.482,14.119
2025-12-25 06:30:00,,16.887,14.116,,15.547,,,15.918,15.918,,,13.873,17.44,14.357,14.056
2025-12-25 07:00:00,,16.95,14.054,,15.484,,,15.855,15.855,,,13.811,17.44,14.294,13.931
2025-12-25 07:30:00,,16.95,13.928,,15.359,,,15.73,15.73,,,13.811,17.377,14.231,13.868
2025-12-25 08:00:00,,17.012,13.866,,15.296,,,15.667,15.667,,,13.811,17.377,14.106,13.868
2025-12-25 08:30:00,,17.012,13.803,,15.234,,,15.605,15.605,,,13.999,17.377,14.043,13.805
2025-12-25 09:00:00,,17.075,13.803,,15.296,,,15.542,15.542,,,14.312,17.315,13.981,13.931
2025-12-25 09:30:00,,17.075,13.991,,15.422,,,15.479,15.479,,,14.75,17.315,14.106,14.746
2025-12-25 10:00:00,,17.137,14.429,,15.61,,,15.417,15.417,,,15.314,17.252,14.357,15.624
2025-12-25 10:30:00,,17.137,14.992,,15.985,,,15.417,15.417,,,15.94,17.252,14.795,16.376
2025-12-25 11:00:00,,17.2,15.681,,16.424,,,15.479,15.479,,,16.629,17.189,15.422,17.065
2025-12-25 11:30:00,,17.2,16.495,,16.863,,,15.542,15.542,,,17.381,17.189,16.111,17.879
2025-12-25 12:00:00,,17.2,17.433,,17.489,,,15.605,15.605,,,18.132,17.127,16.925,18.818
2025-12-25 12:30:00,,17.262,18.434,,18.115,,,15.73,15.73,,,18.946,17.127,17.864,19.758
2025-12-25 13:00:00,,17.262,19.498,,18.867,,,15.855,15.855,,,19.759,17.064,18.865,20.759
2025-12-25 13:30:00,,17.262,20.561,,19.618,,,16.043,16.043,,,20.573,17.064,19.866,21.698
2025-12-25 14:00:00,,17.262,21.562,,20.244,,,16.294,16.294,,,21.261,17.064,20.867,22.698
2025-12-25 14:30:00,,17.262,22.437,,20.745,,,16.607,16.607,,,21.762,17.002,21.806,23.511
2025-12-25 15:00:00,,17.262,23.125,,21.12,,,16.858,16.858,,,22.2,17.002,22.556,24.199
2025-12-25 15:30:00,,17.262,23.625,,21.37,,,17.234,17.234,,,22.387,17.002,23.181,24.637
2025-12-25 16:00:00,,17.262,24.0,,21.621,,,17.547,17.547,,,22.387,17.002,23.619,24.887
2025-12-25 16:30:00,,17.262,24.125,,21.871,,,17.86,17.86,,,22.2,17.002,23.869,25.012
2025-12-25 17:00:00,,17.262,24.125,,21.746,,,18.173,18.173,,,21.824,17.064,23.994,24.949
2025-12-25 17:30:00,,17.2,23.875,,21.558,,,18.424,18.424,,,21.324,17.127,23.869,24.699
2025-12-25 18:00:00,,17.2,23.437,,21.37,,,18.612,18.612,,,20.698,17.127,23.556,24.199
2025-12-25 18:30:00,,17.2,22.875,,21.12,,,18.8,18.8,,,20.072,17.189,23.056,23.574
2025-12-25 19:00:00,,17.137,22.312,,20.87,,,18.862,18.862,,,19.447,17.252,22.556,22.886
2025-12-25 19:30:00,,17.137,21.687,,20.557,,,18.925,18.925,,,18.946,17.315,21.993,22.198
2025-12-25 20:00:00,,17.137,21.124,,20.244,,,18.862,18.862,,,18.445,17.377,21.43,21.51
2025-12-25 20:30:00,,17.137,20.561,,19.931,,,18.8,18.8,,,18.007,17.44,20.93,20.884
2025-12-25 21:00:00,,17.075,20.123,,19.618,,,18.737,18.737,,,17.631,17.565,20.43,20.321
2025-12-25 21:30:00,,17.075,19.623,,19.305,,,18.612,18.612,,,17.318,17.628,19.992,19.82
2025-12-25 22:00:00,,17.075,19.185,,19.054,,,18.487,18.487,,,17.005,17.69,19.554,19.257
2025-12-25 22:30:00,,17.075,18.81,,18.679,,,18.361,18.361,,,16.755,17.753,19.116,18.756
2025-12-25 23:00:00,,17.075,18.372,,18.178,,,18.236,18.236,,,16.504,17.815,18.74,18.318
2025-12-25 23:30:00,,17.075,18.059,,17.802,,,18.111,18.111,,,16.379,17.878,18.364,17.816
2025-12-26 00:00:00,,17.075,17.683,,17.552,,,17.923,17.923,,,16.254,17.94,18.051,17.378
2025-12-26 00:30:00,,17.075,17.308,,17.301,,,17.798,17.798,,,16.066,18.003,17.676,16.939
2025-12-26 01:00:00,,17.075,16.933,,17.05,,,17.672,17.672,,,15.94,18.003,17.3,16.626
2025-12-26 01:30:00,,17.075,16.62,,16.925,,,17.547,17.547,,,15.753,18.066,16.987,16.376
2025-12-26 02:00:00,,17.075,16.307,,16.737,,,17.422,17.422,,,15.565,18.066,16.674,16.0
2025-12-26 02:30:00,,17.137,16.119,,16.549,,,17.359,17.359,,,15.377,18.128,16.424,15.749
2025-12-26 03:00:00,,17.137,15.869,,16.424,,,17.234,17.234,,,15.189,18.128,16.173,15.561
2025-12-26 03:30:00,,17.2,15.681,,16.236,,,17.109,17.109,,,15.001,18.128,15.985,15.31
2025-12-26 04:00:00,,17.262,15.493,,16.111,,,16.983,16.983,,,14.813,18.128,15.797,15.122
2025-12-26 04:30:00,,17.262,15.243,,15.985,,,16.858,16.858,,,14.688,18.128,15.547,14.934
2025-12-26 05:00:00,,17.325,15.055,,15.797,,,16.733,16.733,,,14.5,18.066,15.359,14.683
2025-12-26 05:30:00,,17.388,14.867,,15.735,,,16.607,16.607,,,14.374,18.066,15.171,14.558
2025-12-26 06:00:00,,17.388,14.68,,15.735,,,16.482,16.482,,,14.249,18.066,14.983,14.432
2025-12-26 06:30:00,,17.45,14.492,,15.735,,,16.419,16.419,,,14.187,18.003,14.795,14.244
2025-12-26 07:00:00,,17.513,14.304,,15.672,,,16.294,16.294,,,14.124,18.003,14.607,14.119
2025-12-26 07:30:00,,17.575,14.241,,15.484,,,16.169,16.169,,,14.187,17.94,14.482,14.119
2025-12-26 08:00:00,,17.575,14.179,,15.422,,,16.106,16.106,,,14.187,17.94,14.419,14.182
2025-12-26 08:30:00,,17.638,14.179,,15.422,,,16.043,16.043,,,14.374,17.878,14.357,14.244
2025-12-26 09:00:00,,17.7,14.241,,15.422,,,15.918,15.918,,,14.625,17.878,14.357,14.37
2025-12-26 09:30:00,,17.7,14.429,,15.61,,,15.855,15.855,,,15.001,17.815,14.482,15.059
2025-12-26 10:00:00,,17.763,14.742,,15.86,,,15.855,15.855,,,15.502,17.753,14.733,15.749
2025-12-26 10:30:00,,17.763,15.243,,16.236,,,15.855,15.855,,,16.128,17.753,15.171,16.438
2025-12-26 11:00:00,,17.825,15.931,,16.549,,,15.855,15.855,,,16.817,17.69,15.735,17.127
2025-12-26 11:30:00,,17.825,16.682,,16.863,,,15.918,15.918,,,17.569,17.628,16.361,17.879
2025-12-26 12:00:00,,17.825,17.558,,16.925,,,15.981,15.981,,,18.32,17.628,17.175,18.756
2025-12-26 12:30:00,,17.888,18.559,,17.238,,,16.043,16.043,,,19.071,17.565,18.051,19.695
2025-12-26 13:00:00,,17.888,19.623,,17.677,,,16.231,16.231,,,19.885,17.502,19.053,20.634
2025-12-26 13:30:00,,17.888,20.624,,18.115,,,16.419,16.419,,,20.698,17.502,20.054,21.635
2025-12-26 14:00:00,,17.888,21.562,,18.554,,,16.607,16.607,,,21.386,17.44,20.993,22.511
2025-12-26 14:30:00,,17.825,22.374,,18.929,,,16.858,16.858,,,21.887,17.44,21.868,23.261
2025-12-26 15:00:00,,17.825,23.062,,19.242,,,17.171,17.171,,,22.2,17.377,22.556,23.949
2025-12-26 15:30:00,,17.825,23.625,,19.555,,,17.484,17.484,,,22.387,17.377,23.181,24.324
2025-12-26 16:00:00,,17.763,23.937,,19.743,,,17.798,17.798,,,22.325,17.377,23.619,24.637
2025-12-26 16:30:00,,17.763,24.062,,19.868,,,18.111,18.111,,,22.012,17.377,23.807,24.574
2025-12-26 17:00:00,,17.7,23.937,,19.806,,,18.361,18.361,,,21.574,17.377,23.807,24.449
2025-12-26 17:30:00,,17.7,23.625,,19.681,,,18.612,18.612,,,21.073,17.377,23.619,24.137
2025-12-26 18:00:00,,17.638,23.187,,19.493,,,18.8,18.8,,,20.385,17.377,23.306,23.699
2025-12-26 18:30:00,,17.575,22.687,,19.493,,,18.988,18.988,,,19.759,17.44,22.869,23.199
2025-12-26 19:00:00,,17.513,22.124,,19.681,,,19.05,19.05,,,19.196,17.44,22.369,22.573
2025-12-26 19:30:00,,17.513,21.437,,19.743,,,19.05,19.05,,,18.695,17.502,21.806,21.823
2025-12-26 20:00:00,,17.45,20.874,,19.618,,,18.988,18.988,,,18.257,17.502,21.18,21.134
2025-12-26 20:30:00,,17.45,20.311,,19.43,,,18.925,18.925,,,17.882,17.565,20.68,20.509
2025-12-26 21:00:00,,17.388,19.81,,19.18,,,18.8,18.8,,,17.506,17.628,20.179,19.945
2025-12-26 21:30:00,,17.388,19.373,,18.992,,,18.674,18.674,,,17.193,17.628,19.679,19.445
2025-12-26 22:00:00,,17.325,18.872,,18.428,,,18.549,18.549,,,16.942,17.69,19.241,18.944
