datetime,datetime_start,datetime_end,flux_mccallum_mm_day,flux_hatch_amplitude_mm_day,flux_keery_mm_day,flux_luce_mm_day,A_shallow,A_deep,r2_shallow,r2_deep,delta_phi,quality_flag
2026-01-08 16:00:00,2026-01-07 16:00:00,2026-01-09 15:30:00,-1569.5228471464168,,-1696.7190740970527,-450530918972.903,8.018017361166585e-09,3.2505445774277524,3.041007778925575e-09,0.7682851509847722,0.48438584294446796,1
2026-01-09 04:00:00,2026-01-08 04:00:00,2026-01-10 03:30:00,15.44950387937184,3065.1855763977715,548.9635947361487,65.7279308231982,3.296040573410234,3.1010978443985646,0.7911633542132172,0.7917825835992847,6.195088360560079,0
2026-01-09 16:00:00,2026-01-08 16:00:00,2026-01-10 15:30:00,18.492162700041735,2749.912591667698,549.5193791203183,78.14021434328025,3.6066192344669017,3.353024971370527,0.7908282764049022,0.7926214778410391,6.189479956408292,0
2026-01-10 04:00:00,2026-01-09 04:00:00,2026-01-11 03:30:00,13.450644493650243,3327.614118917074,548.109188150681,57.43081271630249,4.386496961241921,4.159809589696355,0.8828153874822482,0.887296156009714,6.193255523399228,0
2026-01-10 16:00:00,2026-01-09 16:00:00,2026-01-11 15:30:00,17.260704793379574,2867.83669811741,549.29095709376,73.13657748146956,4.075339980827278,3.807137364484363,0.882520977852469,0.8859146128291077,6.191708135181903,0
2026-01-11 04:00:00,2026-01-10 04:00:00,2026-01-12 03:30:00,13.636015939642013,3301.244257595412,548.1104246933882,58.19476010648793,4.434312834469827,4.202106136448617,0.9077047739157685,0.9118938519578715,6.192544461899012,0
2026-01-11 16:00:00,2026-01-10 16:00:00,2026-01-12 15:30:00,-1569.4946128480947,,-1630.759670624838,-211473133632.917,2.0762803032425836e-08,3.950988075441868,7.46707951027048e-09,0.9032826008507278,0.4797382687889101,1
2026-01-12 04:00:00,2026-01-11 04:00:00,2026-01-13 03:30:00,14.680600782652064,3160.7227136785173,548.4296579975379,62.52069192999087,4.397774389051205,4.150362107932692,0.9109299546257696,0.9143205876284212,6.192066277090372,0
2026-01-12 16:00:00,2026-01-11 16:00:00,2026-01-13 15:30:00,-1569.523437300151,,-1684.0376280737883,-388377019292.31903,1.1735584060090787e-08,4.101311596380961,4.1059167177337486e-09,0.909629005278253,0.48045496272246446,1
2026-01-13 04:00:00,2026-01-12 04:00:00,2026-01-14 03:30:00,16.194836414992437,2980.860561407554,548.8737567976068,68.75676706675765,4.328058254838634,4.06028137454058,0.9078644508627367,0.910755283665779,6.191163560337026,0
2026-01-13 16:00:00,2026-01-12 16:00:00,2026-01-14 15:30:00,15.842054097414142,3020.8119732575997,548.6878834329618,67.29757505544325,4.4453193924313394,4.176124436811116,0.9106909659798447,0.9129613833711455,6.190443979158557,0
2026-01-14 04:00:00,2026-01-13 04:00:00,2026-01-15 03:30:00,18.262768202466482,2772.102980423462,549.123705466999,77.16237929662003,4.283492525021954,3.9860739038904427,0.8964578751971304,0.8991158651731473,6.1859168062373495,0
2026-01-14 16:00:00,2026-01-13 16:00:00,2026-01-15 15:30:00,1513.0517726133082,,2271.6894175855905,,4.50841853312381,7.063738927115537e-09,0.9029824550330187,2.5509091505782067e-09,5.6142036690834125,1
2026-01-15 04:00:00,2026-01-14 04:00:00,2026-01-16 03:30:00,19.76155513702135,2640.9721854026625,549.3098656556732,83.20436411181599,4.350663861824698,4.02492755494826,0.8969800216369005,0.8990816296471464,6.182178701218323,0
2026-01-15 16:00:00,2026-01-14 16:00:00,2026-01-16 15:30:00,18.54392729783067,2747.534460984305,548.7730467572319,78.24604728700906,4.4979200601205545,4.181226908332917,0.9098748747874936,0.9141511176902569,6.180872224102276,0
2026-01-16 04:00:00,2026-01-15 04:00:00,2026-01-17 03:30:00,18.892459294246105,2716.3149133873303,548.8329158600062,79.65440911873782,4.498505005277536,4.176069721426111,0.9116932694899271,0.9173683456996253,6.180190283992335,0
2026-01-16 16:00:00,2026-01-15 16:00:00,2026-01-17 15:30:00,20.74638514199938,2562.782078058109,549.288537645098,87.12954812158893,4.360230501227672,4.018377464498255,0.9032169604513426,0.9079769166513008,6.1781104602603385,0
2026-01-17 04:00:00,2026-01-16 04:00:00,2026-01-18 03:30:00,18.43506539335911,2758.1313470400837,548.5372061504777,77.77601462301148,4.584795002879854,4.263924245525504,0.9189397165180927,0.924775341671026,6.17863944181669,0
2026-01-17 16:00:00,2026-01-16 16:00:00,2026-01-18 15:30:00,1266.9041329788345,,630.1140546132463,1093.7245641260076,7.784532130017396e-09,1.2318723818793842e-10,-2.771957108294032e-09,4.791822494354392e-11,3.0346658104653734,1
2026-01-18 04:00:00,2026-01-17 04:00:00,2026-01-19 03:30:00,18.48933652401389,2753.678552715481,548.3827076198498,77.97303340944632,4.50191680720683,4.186048227846172,0.9227037002650675,0.928570944984596,6.176688113896738,0
2026-01-18 16:00:00,2026-01-17 16:00:00,2026-01-19 15:30:00,1506.5560466663649,,2168.7164696561895,,4.3161670562922225,2.164231061030364e-08,0.9149431159648955,8.425991349092499e-09,5.603966168705148,1
2026-01-19 04:00:00,2026-01-18 04:00:00,2026-01-20 03:30:00,19.04322114145419,2704.637620897834,548.3438953319475,80.19041145241862,4.425662299574014,4.106313531113711,0.9195234476330939,0.9257659623240957,6.174097657987419,0
2026-01-19 16:00:00,2026-01-18 16:00:00,2026-01-20 15:30:00,20.483667778488396,2584.551161981934,548.8057615219435,86.01090405714318,4.350160566086752,4.013475904467883,0.9104936141321125,0.9164092840350355,6.173700323073959,0
2026-01-20 04:00:00,2026-01-19 04:00:00,2026-01-21 03:30:00,19.9140739890307,2630.5912562469716,548.6068567831675,83.71093047746471,4.400482742194221,4.0690106089472735,0.9134631674237688,0.9195771429763169,6.173674289581757,0
2026-01-20 16:00:00,2026-01-19 16:00:00,2026-01-21 15:30:00,-1569.5993900612411,,-1775.2728723955063,-1079034047130.6272,4.1312375742563745e-09,4.011251118830972,1.4533848569087127e-09,0.9137888804892197,0.4625722718325228,1
2026-01-21 04:00:00,2026-01-20 04:00:00,2026-01-22 03:30:00,20.566548106949615,2577.086986110301,549.1460348389111,86.3921679252827,4.278432210897468,3.9458312041484267,0.9058901484499456,0.912305850152441,6.177206192893385,0
2026-01-21 16:00:00,2026-01-20 16:00:00,2026-01-22 15:30:00,20.457525947490367,2584.369733681708,549.559611001337,86.02014306768494,4.149661047124248,3.828459730735418,0.9011644826712604,0.9077086377940968,6.182282269877636,0
2026-01-22 04:00:00,2026-01-21 04:00:00,2026-01-23 03:30:00,21.125261594686545,2531.509873961521,550.1754190310265,88.77278071015834,4.179377716194148,3.8455241816212093,0.8972246187200711,0.9015676578731727,6.186611741401739,0
2026-01-22 16:00:00,2026-01-21 16:00:00,2026-01-23 15:30:00,-1569.4842226101784,,-1604.5624686167466,-156473284174.10196,2.755415096089564e-08,3.8796430192779754,9.967392577969747e-09,0.9113488576403124,0.47707200948982487,1
2026-01-23 04:00:00,2026-01-22 04:00:00,2026-01-24 03:30:00,21.579994373528766,2497.5729093298964,550.3454870469036,90.60594204064158,4.200659971906888,3.8581771916558742,0.903434599037121,0.9074532051346185,6.1867554912681495,0
2026-01-23 16:00:00,2026-01-22 16:00:00,2026-01-24 15:30:00,21.661147764714087,2492.8061761747767,549.9647178163924,90.86769142164718,4.405309494368239,4.0451039017100845,0.9093757786205193,0.912038353950929,6.182159727296778,0
2026-01-24 04:00:00,2026-01-23 04:00:00,2026-01-25 03:30:00,22.79473246978651,2414.372134270448,549.8632871339094,95.3321420092561,4.326358440699668,3.9552281675933507,0.9182216330660471,0.922638109342838,6.176619200382664,0
2026-01-24 16:00:00,2026-01-23 16:00:00,2026-01-25 15:30:00,22.949806501881554,2405.271195385791,549.425441903618,95.8700550962822,4.410644204969977,4.030148696422616,0.9177348345415122,0.921718048682719,6.171099870888019,0
2026-01-25 04:00:00,2026-01-24 04:00:00,2026-01-26 03:30:00,24.461099256867264,2308.8088141442972,549.7053668435539,101.84369521674962,4.365879869926642,3.9657781097010054,0.9010808740252292,0.9066886054912321,6.168389750545542,0
2026-01-25 16:00:00,2026-01-24 16:00:00,2026-01-26 15:30:00,23.653303376713502,2359.7316100331755,549.3875184706317,98.62692777749726,4.2306299657161865,3.8551687533525403,0.9042686984937892,0.909988838369197,6.16794904653056,0
2026-01-26 04:00:00,2026-01-25 04:00:00,2026-01-27 03:30:00,26.10542871476483,2213.3207865622635,549.9467235461815,108.28590583481065,3.9006804874652596,3.520598889278526,0.8708425963527221,0.8751103364629161,6.164738034794143,0
2026-01-26 16:00:00,2026-01-25 16:00:00,2026-01-27 15:30:00,1559.1644234327857,,2037.1872886010021,,4.020885171872555,3.857710595411845e-09,0.869808028804032,-1.5473964332102241e-09,2.4513334129610147,1
2026-01-27 04:00:00,2026-01-26 04:00:00,2026-01-28 03:30:00,1487.8408661321241,,2151.576000934464,,3.9854360095352686,4.3154259277145e-08,0.8823184444520538,2.120537523353505e-08,6.178483290761657,1
2026-01-27 16:00:00,2026-01-26 16:00:00,2026-01-28 15:30:00,25.79077774772312,2232.0758817990068,549.4644938800493,106.97623690135188,4.206258684389565,3.801358637776072,0.8904912611796961,0.8987982656013358,6.160547356234633,0
2026-01-28 04:00:00,2026-01-27 04:00:00,2026-01-29 03:30:00,24.066001794110818,2335.1153889486072,548.9304082306169,100.16378936524804,4.575556211534508,4.163155720946348,0.9138863873275928,0.9220652458067407,6.161220998757777,0
2026-01-28 16:00:00,2026-01-27 16:00:00,2026-01-29 15:30:00,1512.3832781907256,,2250.4690859903694,,4.241363163140483,8.250037097923268e-09,0.8909401102394835,3.2739601030229437e-09,5.588679167518199,1
2026-01-29 04:00:00,2026-01-28 04:00:00,2026-01-30 03:30:00,24.675272958377413,2298.1125804273906,548.9079210263494,102.53808862390962,4.374697800094157,3.9710544451061094,0.9038314106614056,0.9121848503427337,6.1586138456629955,0
2026-01-29 16:00:00,2026-01-28 16:00:00,2026-01-30 15:30:00,27.390296010217597,2145.5593710126527,549.7452723662223,113.21009894443489,4.094376711089423,3.677279294330529,0.9023965451195979,0.9116289452153903,6.157520839188852,0
2026-01-30 04:00:00,2026-01-29 04:00:00,2026-01-31 03:30:00,26.877805558001675,2172.9333298123197,549.4786857222034,111.1837128277766,4.073541286440539,3.665994167966786,0.8978944907380113,0.9063166993090945,6.1565109705897685,0
2026-01-30 16:00:00,2026-01-29 16:00:00,2026-01-31 15:30:00,983.1934069255761,30.529583911303888,477.61094741679005,1012.9377198208049,2.4227615469385455e-08,2.1446218134713035e-09,-8.901335002420296e-09,8.751556146435746e-10,3.018380985948018,1
2026-01-31 04:00:00,2026-01-30 04:00:00,2026-02-01 03:30:00,31.042439012689208,1971.6376087022934,550.8621067891598,127.38146204225963,3.494516766774363,3.093965702777017,0.8022380962228441,0.7938435315429209,6.155948323344848,0
2026-01-31 16:00:00,2026-01-30 16:00:00,2026-02-01 15:30:00,24.53234698147517,2306.8662409849812,548.8426975529624,101.9693133225316,3.7649106030631807,3.4194578206526782,0.8368439778121195,0.8298256900743872,6.1584342214377275,0
2026-02-01 04:00:00,2026-01-31 04:00:00,2026-02-02 03:30:00,33.64834710599454,1863.1849148621852,552.2618646703742,137.50725579555424,3.044601053468864,2.667879437635493,0.8333646566494693,0.8239371576847139,6.16155562784807,0
2026-02-01 16:00:00,2026-01-31 16:00:00,2026-02-02 15:30:00,33.560591041890184,1869.5320469507162,550.9947217259097,136.88409543743285,3.335526520866482,2.9246778178160238,0.8490847670675458,0.8595463697041164,6.147754836448275,0
2026-02-02 04:00:00,2026-02-01 04:00:00,2026-02-03 03:30:00,49.66879183926553,1395.1060807280342,558.5652841570152,197.15963856444995,4.0568611112253885,3.3371260079038216,0.7263633319080365,0.7471310850906849,6.170176489789775,0
2026-02-02 16:00:00,2026-02-01 16:00:00,2026-02-03 15:30:00,78.71771667358203,951.5183002047823,564.4005462745779,294.1529650108481,3.7637570503642146,2.7675276730496816,0.661723787896766,0.6189400279111936,6.124512127628642,0
2026-02-03 04:00:00,2026-02-02 04:00:00,2026-02-04 03:30:00,75.78116110223264,992.1830497563162,558.767376693679,282.6932322304977,5.0551763104519924,3.7692495017024776,0.8989343889902957,0.8834338656770188,6.074242329831273,0
2026-02-03 16:00:00,2026-02-02 16:00:00,2026-02-04 15:30:00,101.56901792329033,755.54315689412,564.6227870114764,360.20628398860913,4.384293650307063,2.9632237149876457,0.8872057529666076,0.9015770903017097,6.042757337486363,0
2026-02-04 04:00:00,2026-02-03 04:00:00,2026-02-05 03:30:00,89.10562438376921,860.622212704405,558.8690589555133,322.3516378122887,4.549098575117181,3.2295670796249434,0.8706916961115257,0.8882592642058329,6.026356931935162,0
2026-02-04 16:00:00,2026-02-03 16:00:00,2026-02-05 15:30:00,1506.5548329201754,,2122.5248323375295,,4.475281660557465,3.371493884074539e-08,0.8688831235289749,1.5794816343728257e-08,5.484650070680087,1
2026-02-05 04:00:00,2026-02-04 04:00:00,2026-02-06 03:30:00,81.69130442187299,925.4733932564374,561.5602726126903,301.8515133795568,3.708815160525485,2.701435729588641,0.7228586083672832,0.7128735235915016,6.082678243560739,0
2026-02-05 16:00:00,2026-02-04 16:00:00,2026-02-06 15:30:00,-1569.7503468715383,,-1864.9577797992144,-2758637763920.3354,1.2705205776342154e-09,3.153849117616121,4.0180903049247263e-10,0.7590316286677617,0.3791832070436627,1
2026-02-06 04:00:00,2026-02-05 04:00:00,2026-02-07 03:30:00,73.80852057939552,1010.9907180384494,561.1095521815985,277.61141546243493,3.3515160476070474,2.5142891826510247,0.7947323761613831,0.7774009829462094,6.1070481961420935,0
2026-02-06 16:00:00,2026-02-05 16:00:00,2026-02-07 15:30:00,4.27973537926547,9181.88547199201,260.0914777877608,8.918851568644142,2.226387518788897e-09,2.20851958943058e-09,-9.047318449972863e-10,1.135302518662229e-09,2.9559753570642706,1
2026-02-07 04:00:00,2026-02-06 04:00:00,2026-02-08 03:30:00,1485.608704059345,,2131.5854307235118,,3.5579588547557486,4.883994719762086e-08,0.8790848527901781,3.1245673604018975e-08,6.187895527683167,1
2026-02-07 16:00:00,2026-02-06 16:00:00,2026-02-08 15:30:00,1512.4594952033233,,2228.3189823522175,,3.6208943073889492,8.554386532466651e-09,0.8761127771488356,4.4845782642966014e-09,5.530644141014231,1
2026-02-08 04:00:00,2026-02-07 04:00:00,2026-02-09 03:30:00,61.39554311493993,1185.0144273990106,556.8904088866133,236.26179970025777,3.61553392990165,2.8468806561412756,0.8722005916600297,0.8845554333876857,6.107373347494185,0
2026-02-08 16:00:00,2026-02-07 16:00:00,2026-02-09 15:30:00,57.167631697176134,1255.7354155872242,556.110271845016,221.95702180159032,3.771806858850039,3.0184810151619064,0.884011876426012,0.8977736263275824,6.114698038538894,0
2026-02-09 04:00:00,2026-02-08 04:00:00,2026-02-10 03:30:00,59.78570559886223,1209.72202417276,557.333864020764,231.11853759205187,3.6189709062448494,2.866335916888197,0.8711288584380865,0.8800266575610377,6.1182874943092855,0
2026-02-09 16:00:00,2026-02-08 16:00:00,2026-02-10 15:30:00,-1542.3178348287631,,-1323.8935581300445,-137383727334.38535,2.4407187826369636e-08,3.01729361433148,-9.660553024204432e-09,0.8922538424455833,3.545500781627334,1
2026-02-10 04:00:00,2026-02-09 04:00:00,2026-02-11 03:30:00,58.51402647771622,1232.0276692797852,556.5534006553875,226.61140468466974,3.6407162769869803,2.898324538757366,0.8778375007502948,0.8908953730752842,6.114500799806546,0
2026-02-10 16:00:00,2026-02-09 16:00:00,2026-02-11 15:30:00,-1547.7627858565252,,-1515.6357525676199,-1214772332927.9663,2.7621345211059634e-09,3.0192859777764824,-1.0898359992239648e-09,0.8920730877626613,3.5399180536912462,1
2026-02-11 04:00:00,2026-02-10 04:00:00,2026-02-12 03:30:00,59.63019284836831,1213.7848825936003,556.4762138251313,230.28812215425674,3.7179453604886974,2.9475049156788327,0.8715756822107703,0.8825134034120952,6.109456614383117,0
2026-02-11 16:00:00,2026-02-10 16:00:00,2026-02-12 15:30:00,1505.2710634522023,,2124.99748549031,,3.99033105881874,3.0779720550100365e-08,0.8792240883017723,1.4292772188007064e-08,5.536438830930126,1
2026-02-12 04:00:00,2026-02-11 04:00:00,2026-02-13 03:30:00,61.33049022758505,1186.943956454831,556.3738067413182,235.85428564798266,3.859057133304961,3.04004655274535,0.8797097117277701,0.8885390124030662,6.101951684261653,0
2026-02-12 16:00:00,2026-02-11 16:00:00,2026-02-13 15:30:00,59.159759429237226,1224.7973575509602,554.6420376654996,228.05854686220337,4.065494051226204,3.2311902648738315,0.8953980351264382,0.9072321997155239,6.091081596866143,0
2026-02-13 04:00:00,2026-02-12 04:00:00,2026-02-14 03:30:00,61.012052201261604,1194.7866098517188,554.7694521484633,234.20822124545316,4.148755865095746,3.274407410057319,0.8995278575647017,0.9156701707878723,6.085546739881144,0
2026-02-13 16:00:00,2026-02-12 16:00:00,2026-02-14 15:30:00,-1546.0234194933169,,-1432.9727875110207,-457987651337.2981,7.672086965726521e-09,3.161781240168495,-2.8686566455604634e-09,0.9100867701337709,3.5064852510642295,1
2026-02-14 04:00:00,2026-02-13 04:00:00,2026-02-15 03:30:00,61.292684140529005,1191.9784343874367,553.884486443267,234.79572708397694,4.113643857935355,3.244520522504038,0.905902951287618,0.9211802086077923,6.074791515724967,0
2026-02-14 16:00:00,2026-02-13 16:00:00,2026-02-15 15:30:00,63.149351690172935,1162.5662534864653,554.4978039660546,241.07770818464172,3.965742131456987,3.105449788935594,0.9046612497380032,0.9182882588426167,6.074588149854593,0
2026-02-15 04:00:00,2026-02-14 04:00:00,2026-02-16 03:30:00,63.195374699040265,1162.4027903906251,554.2016315278001,241.11328968117706,3.8745839963522513,3.033942622899497,0.9043383781041513,0.9174002928092506,6.071172045537805,0
2026-02-15 16:00:00,2026-02-14 16:00:00,2026-02-16 15:30:00,-992.0485749645395,,47.53926542040506,-11027.267356247601,6.42740971557032e-10,7.020504622090584e-09,-2.484878969255533e-10,3.4938780757443055e-09,2.9326116730177803,1
2026-02-16 04:00:00,2026-02-15 04:00:00,2026-02-17 03:30:00,64.49306833415366,1142.3507083055952,554.7862931539511,245.53577599195137,3.782195668436632,2.9465478089111885,0.8907319246420708,0.9001760627278427,6.072739795669445,0
2026-02-16 16:00:00,2026-02-15 16:00:00,2026-02-17 15:30:00,-1550.6749109017303,,-1633.5926222318246,-4486091012380.477,7.736997709173465e-10,3.1232380028022506,-2.9487767783109575e-10,0.9064186947389379,3.5020926523042553,1
2026-02-17 04:00:00,2026-02-16 04:00:00,2026-02-18 03:30:00,63.030992024723375,1165.2071742054866,554.0029628711494,240.50389095060774,3.8959456803784365,3.052805994136972,0.8909818150404538,0.9058172419452745,6.069608048385103,0
2026-02-17 16:00:00,2026-02-16 16:00:00,2026-02-18 15:30:00,62.08452881098736,1181.165115201543,553.0843082599638,237.07778074502852,3.940507142041801,3.099872072192329,0.8917654879155803,0.906983154365854,6.063065641562835,0
2026-02-18 04:00:00,2026-02-17 04:00:00,2026-02-19 03:30:00,60.82933846457009,1202.000513861484,552.35988570592,232.70857020220726,4.021550968330492,3.179437745076022,0.9029052893864551,0.9217400092485512,6.059795354277521,0
2026-02-18 16:00:00,2026-02-17 16:00:00,2026-02-19 15:30:00,-1550.634225323631,,-1622.5598430359735,-3880761337176.0293,8.823399788582265e-10,3.0811825134957394,-3.388633817991149e-10,0.9177201344659764,3.482873141007982,1
2026-02-19 04:00:00,2026-02-18 04:00:00,2026-02-20 03:30:00,58.65416550026733,1239.8828551127763,550.9870787765819,225.0539787763753,4.03332045965839,3.216523793246526,0.9037322158111142,0.9233643654088266,6.0528251908387,0
