freq,period,amplitude
6.832479273424155e-05,14635.975609756098,6.678240438039879
6.87414073240845e-05,14547.272727272726,7.98182244858201
6.915802191392742e-05,14459.638554216868,6.806804269370836
6.957463650377037e-05,14373.053892215568,15.74039658094475
6.99912510936133e-05,14287.5,12.542192254304515
7.040786568345624e-05,14202.958579881655,2.5554255183065395
7.082448027329917e-05,14119.411764705883,7.731084554804131
7.124109486314211e-05,14036.842105263157,10.698699910999178
7.165770945298504e-05,13955.232558139534,11.336157885852288
7.207432404282799e-05,13874.566473988438,6.190383667916854
7.249093863267092e-05,13794.827586206897,10.830762991916824
7.290755322251386e-05,13715.999999999998,6.939421483586898
7.332416781235679e-05,13638.068181818182,4.8728760309161405
7.374078240219973e-05,13561.016949152541,6.871723476335584
7.415739699204266e-05,13484.831460674157,11.078130572248844
7.45740115818856e-05,13409.497206703909,15.237150430871358
7.499062617172853e-05,13335.0,7.93785404424872
7.540724076157148e-05,13261.325966850827,12.400459308843265
7.582385535141441e-05,13188.461538461539,13.976067071877718
7.624046994125735e-05,13116.39344262295,9.974189728390991
7.665708453110028e-05,13045.108695652174,9.70490851862831
7.707369912094322e-05,12974.594594594593,7.541191377783498
7.749031371078615e-05,12904.838709677419,7.273786271582018
7.79069283006291e-05,12835.828877005346,6.570826214774591
7.832354289047203e-05,12767.553191489362,5.475355006865912
7.874015748031497e-05,12699.999999999998,6.703780100909385
7.91567720701579e-05,12633.157894736842,6.984627601553633
7.957338666000084e-05,12567.015706806282,9.886013850726835
7.999000124984377e-05,12501.5625,5.659722771702628
8.04066158396867e-05,12436.78756476684,9.317005675211723
8.082323042952965e-05,12372.680412371134,8.354944591492618
8.123984501937258e-05,12309.23076923077,6.957119639412896
8.165645960921552e-05,12246.42857142857,7.717755777227113
8.207307419905845e-05,12184.263959390863,7.486413941882994
8.248968878890139e-05,12122.727272727272,10.332105532561798
8.290630337874432e-05,12061.809045226131,7.8631201447380885
8.332291796858727e-05,12001.5,10.729290440886777
8.37395325584302e-05,11941.791044776119,12.02327081689006
8.415614714827314e-05,11882.673267326732,8.69467220764909
8.457276173811607e-05,11824.137931034484,7.973477508036778
8.498937632795901e-05,11766.176470588234,10.86694316914394
8.540599091780194e-05,11708.780487804877,7.647507077079451
8.582260550764488e-05,11651.941747572815,5.3111102945573085
8.623922009748781e-05,11595.652173913044,8.074725768117817
8.665583468733076e-05,11539.903846153846,7.965680727607806
8.707244927717369e-05,11484.68899521531,4.6381582919306945
8.748906386701663e-05,11429.999999999998,6.149536709651572
8.790567845685956e-05,11375.829383886256,3.5795834303688685
8.83222930467025e-05,11322.169811320753,5.148720314429872
8.873890763654543e-05,11269.014084507042,5.694351571209302
8.915552222638838e-05,11216.355140186915,8.391732986717063
8.95721368162313e-05,11164.186046511628,7.98369931882867
8.998875140607425e-05,11112.499999999998,7.656790995424293
9.040536599591718e-05,11061.290322580644,11.341032390210529
9.082198058576012e-05,11010.550458715596,8.202147093441594
9.123859517560305e-05,10960.27397260274,7.693954851430318
9.1655209765446e-05,10910.454545454544,6.387774280543672
9.207182435528893e-05,10861.085972850678,8.627128098592161
9.248843894513187e-05,10812.162162162162,5.544376830141436
9.29050535349748e-05,10763.677130044842,8.437819741925217
9.332166812481773e-05,10715.625,8.336662057405883
9.373828271466067e-05,10668.0,8.401978133585786
9.41548973045036e-05,10620.79646017699,7.529045560808623
9.457151189434654e-05,10574.008810572686,8.111293621324412
9.498812648418947e-05,10527.631578947368,7.524823755653154
9.540474107403242e-05,10481.659388646287,8.038545995813687
9.582135566387535e-05,10436.08695652174,10.883506997609144
9.623797025371829e-05,10390.90909090909,3.932849677769735
9.665458484356122e-05,10346.120689655172,9.66484779603975
9.707119943340416e-05,10301.716738197425,6.204936239040597
9.74878140232471e-05,10257.692307692309,6.781160049799273
9.790442861309004e-05,10214.042553191488,3.992591943870718
9.832104320293297e-05,10170.762711864407,5.84834835709464
9.873765779277591e-05,10127.848101265821,6.961409602177333
9.915427238261884e-05,10085.29411764706,2.0343698857790424
9.957088697246178e-05,10043.096234309623,9.45727894498768
9.998750156230471e-05,10001.25,6.017928423140899
0.00010040411615214766,9959.751037344398,9.912767404463922
0.00010082073074199059,9918.595041322315,4.235078770468181
0.00010123734533183353,9877.777777777777,6.262074459662009
0.00010165395992167646,9837.295081967213,6.712387043691196
0.0001020705745115194,9797.142857142857,10.203691230745498
0.00010248718910136233,9757.317073170732,8.580458153477428
0.00010290380369120528,9717.813765182185,5.501786758788156
0.0001033204182810482,9678.629032258064,6.770543679009398
0.00010373703287089115,9639.759036144578,8.574803770911185
0.00010415364746073408,9601.199999999999,8.172842053457378
0.00010457026205057702,9562.948207171314,5.048415054212018
0.00010498687664041995,9525.0,7.5886759610684384
0.0001054034912302629,9487.351778656126,5.227158446584128
0.00010582010582010582,9450.0,7.809344971355422
0.00010623672040994877,9412.941176470587,4.495209595256887
0.0001066533349997917,9376.171875,7.96080623318106
0.00010706994958963463,9339.688715953307,7.015105670496136
0.00010748656417947757,9303.488372093023,6.14071927962629
0.0001079031787693205,9267.567567567568,4.937737130923141
0.00010831979335916344,9231.923076923076,5.213214341623886
0.00010873640794900637,9196.551724137931,8.300510260503648
0.00010915302253884932,9161.45038167939,5.773325310548107
0.00010956963712869225,9126.61596958175,6.869359420645484
0.00010998625171853519,9092.045454545454,4.618489002667795
0.00011040286630837812,9057.735849056604,10.24365466481291
0.00011081948089822106,9023.684210526315,6.79660740185655
0.00011123609548806399,8989.887640449439,6.136324041467583
0.00011165271007790694,8956.34328358209,5.820143222852816
0.00011206932466774987,8923.048327137547,5.1503130237110195
0.00011248593925759281,8890.0,5.75073525275555
0.00011290255384743574,8857.195571955719,6.493216113488326
0.00011331916843727868,8824.632352941177,4.977311208892991
0.00011373578302712161,8792.307692307691,5.041280062757811
0.00011415239761696456,8760.21897810219,5.428870870916006
0.00011456901220680748,8728.363636363636,4.9398392850305575
0.00011498562679665043,8696.739130434782,4.138784450420034
0.00011540224138649336,8665.342960288808,8.423054678089043
0.0001158188559763363,8634.172661870503,6.717649331970876
0.00011623547056617923,8603.225806451612,3.598833109448164
0.00011665208515602217,8572.5,4.828349628304305
0.0001170686997458651,8541.992882562277,8.051979151473933
0.00011748531433570805,8511.702127659573,7.712463013172412
0.00011790192892555098,8481.625441696113,2.8202142025955435
0.00011831854351539392,8451.760563380281,4.440019168755854
0.00011873515810523685,8422.105263157895,6.407006492125603
0.0001191517726950798,8392.657342657341,4.40468047242347
0.00011956838728492272,8363.414634146342,3.776396857813665
0.00011998500187476567,8334.375,6.058337356907498
0.0001204016164646086,8305.53633217993,7.420606850270356
0.00012081823105445153,8276.896551724138,5.669226492543076
0.00012123484564429447,8248.453608247422,7.045201357859807
0.0001216514602341374,8220.205479452055,6.725453138952904
0.00012206807482398034,8192.150170648463,3.7076060622352194
0.00012248468941382327,8164.285714285715,5.6487226314592
0.0001229013040036662,8136.610169491526,5.793294181975157
0.00012331791859350916,8109.121621621621,4.370159135967507
0.0001237345331833521,8081.818181818181,7.0340663013285125
0.00012415114777319502,8054.697986577181,6.070759153850853
0.00012456776236303795,8027.759197324415,6.233559529693331
0.0001249843769528809,8000.999999999999,3.2784791751779627
0.00012540099154272383,7974.418604651162,4.935885426904766
0.00012581760613256676,7948.013245033112,6.186246140389185
0.0001262342207224097,7921.782178217822,6.3722770763849965
0.00012665083531225265,7895.723684210525,5.854928383861247
0.00012706744990209558,7869.83606557377,2.4610683735768863
0.0001274840644919385,7844.117647058823,7.634358105674903
0.00012790067908178144,7818.5667752443,6.142490439557221
0.0001283172936716244,7793.181818181817,3.489059676168721
0.00012873390826146733,7767.961165048543,4.688893828018221
0.00012915052285131026,7742.903225806452,6.259339899567584
0.00012956713744115319,7718.006430868168,5.412317088150393
0.00012998375203099614,7693.26923076923,3.9500165650305736
0.00013040036662083907,7668.690095846645,5.550446565908211
0.000130816981210682,7644.267515923567,6.911846553773316
0.00013123359580052493,7620.0,4.701056558388067
0.0001316502103903679,7595.886075949366,6.284270049598699
0.00013206682498021082,7571.92429022082,5.858281588038599
0.00013248343957005375,7548.11320754717,3.8797220651378077
0.00013290005415989668,7524.451410658307,4.407086287849357
0.00013331666874973964,7500.937499999999,3.175019710050134
0.00013373328333958257,7477.570093457944,4.886474145822957
0.0001341498979294255,7454.347826086956,1.9345827224655847
0.00013456651251926842,7431.269349845201,7.103861915276103
0.00013498312710911135,7408.333333333334,4.109927960433935
0.0001353997416989543,7385.538461538461,3.629461309209696
0.00013581635628879724,7362.883435582822,4.911194763302688
0.00013623297087864017,7340.366972477064,6.844189168135381
0.0001366495854684831,7317.987804878049,4.905140472435726
0.00013706620005832606,7295.744680851063,4.123375780095058
0.000137482814648169,7273.636363636363,5.497320456208275
0.00013789942923801192,7251.661631419939,4.74940003288742
0.00013831604382785485,7229.819277108434,3.2345434555284274
0.0001387326584176978,7208.108108108107,4.106170097292777
0.00013914927300754073,7186.526946107784,4.565852355481358
0.00013956588759738366,7165.074626865671,4.0537428587158635
0.0001399825021872266,7143.75,4.374394431300892
0.00014039911677706955,7122.551928783382,1.9589397411819613
0.00014081573136691248,7101.479289940828,5.312388841373422
0.0001412323459567554,7080.530973451328,4.5930896213891215
0.00014164896054659834,7059.705882352941,4.308640654760918
0.0001420655751364413,7039.002932551319,4.5457871643058585
0.00014248218972628423,7018.421052631578,4.3480292762877975
0.00014289880431612716,6997.959183673469,3.9077532418951044
0.00014331541890597009,6977.616279069767,4.606037592879924
0.00014373203349581304,6957.391304347825,4.714211191718096
0.00014414864808565597,6937.283236994219,2.7434245155732118
0.0001445652626754989,6917.291066282421,6.591063061651424
0.00014498187726534183,6897.413793103448,5.750201757838853
0.0001453984918551848,6877.650429799426,4.3600016386243015
0.00014581510644502772,6857.999999999999,3.5704743925144053
0.00014623172103487065,6838.461538461538,4.797386340733078
0.00014664833562471358,6819.034090909091,5.4842222047708065
0.0001470649502145565,6799.71671388102,3.6305351825294365
0.00014748156480439946,6780.508474576271,3.103342143628071
0.0001478981793942424,6761.408450704225,4.660569875633364
0.00014831479398408532,6742.4157303370785,5.514548486568528
0.00014873140857392825,6723.529411764706,3.1030458194366393
0.0001491480231637712,6704.748603351954,3.7737928777371756
0.00014956463775361414,6686.072423398328,4.773765308362387
0.00014998125234345707,6667.5,5.824549722928061
0.0001503978669333,6649.030470914127,3.8902290945956017
0.00015081448152314296,6630.662983425414,5.023810517163691
0.00015123109611298589,6612.396694214875,4.329107371273588
0.00015164771070282882,6594.2307692307695,5.8620739901086605
0.00015206432529267175,6576.164383561644,3.5851655644371214
0.0001524809398825147,6558.196721311475,5.002298145609548
0.00015289755447235763,6540.326975476839,3.200269636369208
0.00015331416906220056,6522.554347826087,4.189482301520137
0.0001537307836520435,6504.878048780488,4.989032253482199
0.00015414739824188645,6487.297297297297,2.8885110967175636
0.00015456401283172938,6469.811320754717,3.2013270037419193
0.0001549806274215723,6452.419354838709,4.899378920520884
0.00015539724201141524,6435.1206434316355,4.884559517717388
0.0001558138566012582,6417.914438502673,2.845971033048774
0.00015623047119110112,6400.799999999999,4.5961915779312825
0.00015664708578094405,6383.776595744681,3.9990600933225497
0.00015706370037078698,6366.84350132626,3.8395068700448807
0.00015748031496062994,6349.999999999999,2.5226779296082276
0.00015789692955047287,6333.245382585751,4.77850288277799
0.0001583135441403158,6316.578947368421,5.942780514865075
0.00015873015873015873,6300.0,3.592910333925048
0.0001591467733200017,6283.507853403141,3.7959012492956434
0.00015956338790984462,6267.10182767624,4.9052309156210185
0.00015998000249968755,6250.78125,5.419799756077586
0.00016039661708953048,6234.545454545455,2.2734652590484514
0.0001608132316793734,6218.39378238342,4.623716558663365
0.00016122984626921636,6202.325581395348,4.155279237615518
0.0001616464608590593,6186.340206185567,5.173638926182995
0.00016206307544890222,6170.437017994858,3.546584267386582
0.00016247969003874515,6154.615384615385,6.081922114627531
0.0001628963046285881,6138.874680306904,4.435805979295126
0.00016331291921843104,6123.214285714285,2.613018309907408
0.00016372953380827397,6107.633587786259,5.155196636338398
0.0001641461483981169,6092.131979695431,4.981605981007127
0.00016456276298795986,6076.708860759493,4.325932884778581
0.00016497937757780278,6061.363636363636,5.324460150274828
0.00016539599216764571,6046.095717884131,6.062546787408721
0.00016581260675748864,6030.904522613066,5.719677584620146
0.0001662292213473316,6015.78947368421,5.729914401512482
0.00016664583593717453,6000.75,4.12867407124523
0.00016706245052701746,5985.785536159601,6.328701149243041
0.0001674790651168604,5970.895522388059,2.7335608925929398
0.00016789567970670335,5956.079404466501,4.098704079973845
0.00016831229429654628,5941.336633663366,4.265769654234421
0.0001687289088863892,5926.666666666666,5.806964150218158
0.00016914552347623214,5912.068965517242,3.8696833006053035
0.0001695621380660751,5897.542997542997,4.0925166018066745
0.00016997875265591802,5883.088235294117,4.308896270111707
0.00017039536724576095,5868.704156479217,3.617509407152922
0.00017081198183560388,5854.390243902439,3.7954158101879103
0.00017122859642544684,5840.145985401459,1.752026032796257
0.00017164521101528977,5825.9708737864075,4.482222660983472
0.0001720618256051327,5811.86440677966,3.258354581395673
0.00017247844019497563,5797.826086956522,4.624555447704169
0.00017289505478481859,5783.855421686746,4.512628522210829
0.00017331166937466152,5769.951923076923,4.238771734942443
0.00017372828396450445,5756.115107913669,4.844190134618442
0.00017414489855434737,5742.344497607655,5.7289787915850505
0.0001745615131441903,5728.639618138425,3.3186727727568806
0.00017497812773403326,5714.999999999999,3.4129651860664536
0.0001753947423238762,5701.4251781472685,4.299077579241669
0.00017581135691371912,5687.914691943128,3.1948933828636332
0.00017622797150356205,5674.468085106383,3.3255891727509925
0.000176644586093405,5661.0849056603765,3.1923218942196656
0.00017706120068324794,5647.764705882352,5.3804934797830795
0.00017747781527309087,5634.507042253521,2.408031321529338
0.0001778944298629338,5621.311475409836,1.9398962181064185
0.00017831104445277675,5608.177570093458,3.021164944976307
0.00017872765904261968,5595.104895104895,4.899443648742009
0.0001791442736324626,5582.093023255814,3.391272075249068
0.00017956088822230554,5569.141531322506,2.9418433951293954
0.0001799775028121485,5556.249999999999,4.495192335943739
0.00018039411740199143,5543.418013856813,2.9174079827264303
0.00018081073199183436,5530.645161290322,2.9643914147873276
0.0001812273465816773,5517.931034482759,2.171666365422736
0.00018164396117152025,5505.275229357798,2.4508821775098504
0.00018206057576136318,5492.677345537757,3.282822017804713
0.0001824771903512061,5480.13698630137,4.649169495479832
0.00018289380494104904,5467.653758542141,3.6717208832590416
0.000183310419530892,5455.227272727272,3.3473720445292785
0.00018372703412073492,5442.857142857142,2.412850318743675
0.00018414364871057785,5430.542986425339,3.420516264011277
0.00018456026330042078,5418.284424379232,3.5848521651128773
0.00018497687789026374,5406.081081081081,2.064462496517456
0.00018539349248010667,5393.932584269663,1.48907700062163
0.0001858101070699496,5381.838565022421,3.0551765943067593
0.00018622672165979253,5369.798657718121,3.293254983507741
0.00018664333624963546,5357.8125,3.231587250708264
0.00018705995083947841,5345.87973273942,5.2260012843827655
0.00018747656542932134,5334.0,4.109433877583054
0.00018789318001916427,5322.172949002217,4.416977217547158
0.0001883097946090072,5310.398230088495,2.394043613451061
0.00018872640919885016,5298.675496688741,3.151527716964731
0.0001891430237886931,5287.004405286343,4.00847291935132
0.00018955963837853602,5275.384615384615,4.077284672601083
0.00018997625296837895,5263.815789473684,3.2485713392989553
0.0001903928675582219,5252.297592997811,4.240738257466426
0.00019080948214806484,5240.8296943231435,2.586138613690983
0.00019122609673790777,5229.411764705882,3.3573006258386635
0.0001916427113277507,5218.04347826087,4.0369378666443305
0.00019205932591759365,5206.724511930585,2.5086535031048123
0.00019247594050743658,5195.454545454545,2.818904357290169
0.0001928925550972795,5184.233261339093,4.408454553552311
0.00019330916968712244,5173.060344827586,5.92284165429393
0.0001937257842769654,5161.935483870967,1.6974026412477683
0.00019414239886680833,5150.8583690987125,3.4256811645630223
0.00019455901345665126,5139.828693790149,4.3154793726943685
0.0001949756280464942,5128.846153846154,3.0948885434311513
0.00019539224263633714,5117.910447761194,2.9758884172743283
0.00019580885722618007,5107.021276595744,3.0918118872515135
0.000196225471816023,5096.178343949045,3.2129907634250277
0.00019664208640586593,5085.381355932203,2.5382244172373802
0.0001970587009957089,5074.630021141648,2.8941995588289715
0.00019747531558555182,5063.924050632911,3.903850203910075
0.00019789193017539475,5053.263157894737,4.603898336520296
0.00019830854476523768,5042.64705882353,2.9891759193063163
0.00019872515935508064,5032.075471698113,3.401154338417059
0.00019914177394492357,5021.548117154812,3.971406875115229
0.0001995583885347665,5011.064718162839,4.002106470748121
0.00019997500312460943,5000.625,2.982734854700681
0.00020039161771445236,4990.2286902286905,3.423395871873347
0.0002008082323042953,4979.875518672199,3.6898450994238394
0.00020122484689413824,4969.565217391304,3.891298963624328
0.00020164146148398117,4959.297520661157,3.5766997252024204
0.0002020580760738241,4949.072164948454,3.927802080102642
0.00020247469066366706,4938.888888888889,3.8387970009852923
0.00020289130525351,4928.747433264887,2.842735000166544
0.00020330791984335292,4918.647540983607,2.5725069272764998
0.00020372453443319585,4908.588957055214,4.030417116633845
0.0002041411490230388,4898.571428571428,2.6793217500341044
0.00020455776361288173,4888.594704684318,4.043556191156368
0.00020497437820272466,4878.658536585366,3.3159956672763937
0.0002053909927925676,4868.762677484787,2.8815996482273945
0.00020580760738241055,4858.906882591093,2.130662666374747
0.00020622422197225348,4849.090909090909,4.167793469919253
0.0002066408365620964,4839.314516129032,3.7883274273360583
0.00020705745115193934,4829.577464788732,2.368954318373782
0.0002074740657417823,4819.879518072289,3.0826192025258714
0.00020789068033162523,4810.220440881763,5.690274559649429
0.00020830729492146816,4800.599999999999,4.2759782384967515
0.0002087239095113111,4791.017964071856,3.4852352041942645
0.00020914052410115404,4781.474103585657,4.094742664875575
0.00020955713869099697,4771.96819085487,4.667572506989948
0.0002099737532808399,4762.5,2.1420704141232285
0.00021039036787068283,4753.069306930693,3.4071412061642996
0.0002108069824605258,4743.675889328063,3.9607486675859445
0.00021122359705036872,4734.319526627219,2.33314026369322
0.00021164021164021165,4725.0,2.402105334024043
0.00021205682623005458,4715.717092337917,2.0490152341518826
0.00021247344081989754,4706.470588235294,2.9610944124983254
0.00021289005540974047,4697.260273972603,2.8921632187219277
0.0002133066699995834,4688.0859375,3.777347190642163
0.00021372328458942632,4678.9473684210525,2.3636731951252816
0.00021413989917926925,4669.844357976654,3.7941342512654845
0.0002145565137691122,4660.776699029126,2.6453950884031965
0.00021497312835895514,4651.7441860465115,3.743944695170411
0.00021538974294879807,4642.7466150870405,3.3362958744156077
0.000215806357538641,4633.783783783784,2.697229834308419
0.00021622297212848396,4624.855491329479,2.7495659876658434
0.0002166395867183269,4615.961538461538,3.6306298247179924
0.00021705620130816982,4607.101727447217,3.814111664442886
0.00021747281589801275,4598.275862068966,1.5584784153244118
0.0002178894304878557,4589.483747609942,2.7958666951497713
0.00021830604507769863,4580.725190839695,3.8485149266050773
0.00021872265966754156,4572.0,2.8152768950205473
0.0002191392742573845,4563.307984790875,3.14263920748369
0.00021955588884722745,4554.648956356736,4.202218461387074
0.00021997250343707038,4546.022727272727,4.353867900985078
0.0002203891180269133,4537.429111531191,1.857113919276645
