freq,amplitude
0.00025,74856.81
0.0005,1200.5317094371685
0.00075,1182.2545058453577
0.001,932.2999412335179
0.00125,835.8937736124218
0.0015,317.90308873871845
0.00175,1209.4755242698927
0.002,446.40475246476626
0.0022500000000000003,739.8518705994505
0.0025,335.18346158170664
0.00275,195.86946760637326
0.003,84.01123474784703
0.0032500000000000003,318.48716080417495
0.0035,194.92880628632773
0.00375,301.08206633524696
0.004,139.13119220594797
0.00425,253.61428237461183
0.0045000000000000005,169.34576907252261
0.00475,142.72086045510883
0.005,233.80140073023918
0.00525,284.0283374681325
0.0055,199.94124036900098
0.00575,307.5000706420744
0.006,69.99936763437637
0.00625,153.96788968760188
0.006500000000000001,314.5841910704633
0.00675,524.0058338639975
0.007,316.0637077022184
0.00725,1745.9800855539054
0.0075,622.3595549440677
0.00775,251.9908996033082
0.008,107.67806499342173
0.00825,165.80643617587793
0.0085,175.9177988988257
0.00875,86.1023951704923
0.009000000000000001,196.07475851049674
0.00925,36.347296185142184
0.0095,129.1843148669618
0.00975,151.9962442449503
0.01,101.6973661620928
0.01025,52.16259212646325
0.0105,102.04721179085928
0.010750000000000001,72.68601899221615
0.011,107.10695908259484
0.01125,50.545014944799014
0.0115,74.60782128428085
0.01175,26.999192253593822
0.012,57.42265915691137
0.01225,106.92434882404648
0.0125,2.389468378292481
0.012750000000000001,31.501448175545434
0.013000000000000001,45.095261584756365
0.01325,36.666337847163085
0.0135,90.85483695363466
0.01375,80.27398068835218
0.014,153.15886240975902
0.01425,219.14333811851662
0.0145,116.26462565315667
0.014750000000000001,99.98515456284981
0.015,78.22317215967315
0.01525,63.40545985712323
0.0155,15.523950960430206
0.01575,27.868266008151238
0.016,52.812956402912846
0.01625,40.655729143178014
0.0165,43.47212864205843
0.01675,22.309355210990322
0.017,47.362968587107
0.01725,41.58236988831229
0.0175,7.628669087893979
0.017750000000000002,24.68181918667349
0.018000000000000002,54.59207309804774
0.01825,25.66738805782804
0.0185,45.193315606555835
0.01875,29.83205183801773
0.019,29.740773921500722
0.01925,54.95759625174331
0.0195,26.305310272480774
0.01975,33.928062415210526
0.02,27.690444982044237
0.02025,22.43287199908476
0.0205,45.6309593818168
0.02075,58.2044927775313
0.021,83.332961358146
0.02125,4.331374854203691
0.021500000000000002,16.352185727139748
0.021750000000000002,15.68790228696771
0.022,32.90240086659841
0.02225,11.862684613568938
0.0225,36.55209612874226
0.02275,37.25287154839568
0.023,14.591199559819968
0.02325,27.776731627640473
0.0235,38.900911951192356
0.02375,30.383011112150065
0.024,9.720526339960024
0.02425,30.00545420044858
0.0245,40.13547119811753
0.02475,25.837096268208217
0.025,17.71865866422487
0.02525,28.303224207032276
0.025500000000000002,20.21345937215218
0.025750000000000002,29.58644376339135
0.026000000000000002,22.09803020608409
0.02625,14.69823275835738
0.0265,15.614363519132578
0.02675,25.014044836165834
0.027,17.396871463799126
0.02725,17.459874875105477
0.0275,23.61934985885905
0.02775,32.48058304853814
0.028,44.75058047602622
0.02825,23.7536057373129
0.0285,27.917733773764645
0.02875,17.625711038286017
0.029,8.307131674266824
0.02925,15.15406029439586
0.029500000000000002,22.45954729042184
0.029750000000000002,15.938940468352202
0.03,10.602567444088631
0.03025,14.962533700804363
0.0305,13.496036369513712
0.03075,14.240416682897251
0.031,13.652528207684602
0.03125,16.86255965218518
0.0315,26.446785580694357
0.03175,19.213585691812934
0.032,14.625000409060284
0.03225,20.00262408332415
0.0325,17.8210478873154
0.03275,15.551045014387562
0.033,19.01520321672374
0.03325,12.215670047572868
0.0335,11.182746165921172
0.03375,15.232287616631217
0.034,18.811950104495722
0.03425,16.30595993311217
0.0345,16.277190172274796
0.03475,18.076757823353546
0.035,7.250845309424116
0.035250000000000004,4.4935084621848205
0.035500000000000004,21.780952178521215
0.035750000000000004,19.44736428144835
0.036000000000000004,15.6627379272481
0.03625,12.053730379065822
0.0365,16.478581977177182
0.03675,16.240973618336493
0.037,17.83545880056111
0.03725,15.866813583770782
0.0375,13.179103098228943
0.03775,13.291607248977929
0.038,12.086024134413366
0.03825,14.84051975591457
0.0385,6.255077589277649
0.03875,4.01479443019436
0.039,14.301867263246429
0.03925,12.241231174411372
0.0395,12.66326864676768
0.03975,11.556235082330845
0.04,17.081346035121808
0.04025,15.226945119727546
0.0405,12.355965356329323
0.04075,14.78914306366476
0.041,18.088615201197968
0.04125,10.614668676098614
0.0415,12.304854734772997
0.04175,13.06027070857293
0.042,15.494337375526722
0.04225,10.427637755364433
0.0425,7.60629172097044
0.04275,10.243334277920132
0.043000000000000003,14.179079005982157
0.043250000000000004,11.76014272969502
0.043500000000000004,6.992293421114199
0.043750000000000004,14.224748226373412
0.044,10.551433483365292
0.04425,12.290337859690917
0.0445,10.498980534942458
0.04475,14.872851439519438
0.045,15.291751187160669
0.04525,14.414903101801654
0.0455,13.660439290472933
0.04575,13.13672332857023
0.046,12.63211912308518
0.04625,13.909268794379816
0.0465,9.954790780328661
0.04675,7.71763519872348
0.047,10.576460227858723
0.04725,9.658101620288628
0.0475,9.363565792284048
0.04775,10.50090373133584
0.048,13.75301265339419
0.04825,9.230135610141984
0.0485,9.55913633620498
0.04875,10.65705138376561
0.049,10.33078841114162
0.04925,9.001614344126724
0.0495,10.62383093957273
0.04975,12.978714969366312
0.05,10.27926579437506
0.05025,11.616208215731584
0.0505,11.880925524317208
0.05075,10.092914564105294
0.051000000000000004,10.268889789369796
0.051250000000000004,10.83734885949648
0.051500000000000004,9.578077552005908
0.051750000000000004,8.032747589687443
0.052000000000000005,10.72643698303896
0.05225,11.256468880743393
0.0525,9.539878841612607
0.05275,7.666205914086963
0.053,7.961965035127792
0.05325,10.214614696097042
0.0535,8.501453284953866
0.05375,8.396800058567859
0.054,10.578748338688028
0.05425,9.77682557130798
0.0545,10.601940675231804
0.05475,8.786422461945213
0.055,10.477226015979003
0.05525,8.315359719513
0.0555,9.833276638288035
0.05575,7.607350732037432
0.056,9.797000695461671
0.05625,8.000957438213144
0.0565,9.439132544350132
0.05675,9.529831529775674
0.057,8.801242502806618
0.05725,7.921550052233809
0.0575,10.874749033666012
0.05775,12.344334343821417
0.058,6.333236648341151
0.05825,11.833425752080133
0.0585,9.585956502780405
0.058750000000000004,8.538907040973069
0.059000000000000004,5.741212082008317
0.059250000000000004,8.928759695749344
0.059500000000000004,8.091462574954667
0.059750000000000004,5.9174982202391515
0.06,9.790527153894653
0.06025,11.790705142876815
0.0605,10.127621963442122
0.06075,6.892726141770974
0.061,10.791443143103395
0.06125,8.263153144140123
0.0615,9.935379011832005
0.06175,10.041356653373084
0.062,10.321324777022095
0.06225,7.285058948249055
0.0625,9.518264200806216
0.06275,10.43997338421855
0.063,8.61668915327153
0.06325,8.643627035888544
0.0635,9.079642866861471
0.06375,10.857155216432472
0.064,6.388440844328187
0.06425,9.91570811471629
0.0645,9.502166257207245
0.06475,10.43488018078416
0.065,6.414851658165404
0.06525,8.874789187976074
0.0655,9.595623662527082
0.06575,8.737446160841834
0.066,5.8766365199911235
0.06625,8.791762146862876
0.0665,11.520174979959576
0.06675,6.590198680026858
0.067,7.902258577434819
0.06725,8.839025725423662
0.0675,9.305103426208285
0.06775,7.507579288994538
0.068,8.153700507680705
0.06825,7.55567503841469
0.0685,7.782879466540497
0.06875,7.082271943393213
0.069,7.898498755426304
0.06925,5.961927260652183
0.0695,9.89501131120863
0.06975,9.602978359693477
0.07,5.362984700864531
0.07025,6.271357587539464
0.07050000000000001,9.019920970388918
0.07075000000000001,10.51514914488956
0.07100000000000001,4.902743663271919
0.07125000000000001,6.843998150083059
0.07150000000000001,7.612459818979758
0.07175000000000001,6.866422753814521
0.07200000000000001,4.652966311931743
0.07225,8.775868522795816
0.0725,8.996655156805186
0.07275,7.967438241722123
0.073,7.883418039078964
0.07325,8.945340015513615
0.0735,8.378269574705355
0.07375,6.774260082735682
0.074,8.981742277551126
0.07425,8.333449275991507
0.0745,7.713877745964716
0.07475,5.427755176125532
0.075,7.583676200276821
0.07525,6.731133773329473
0.0755,6.9641666936347155
0.07575,7.25219124946656
0.076,7.542185579560572
0.07625,6.382080635758482
0.0765,5.074195238281862
0.07675,8.397080859945865
0.077,6.893893871257696
0.07725,5.444807284359836
0.0775,8.169290510582012
0.07775,9.619573548884995
0.078,5.235813156280773
0.07825,5.2255286663003995
0.0785,8.77269808838189
0.07875,8.130250581387205
0.079,8.348385686608319
0.07925,6.612167883517025
0.0795,7.4508056978532995
0.07975,5.020770041873156
0.08,5.348279792565466
0.08025,5.8190482826657846
0.0805,5.097810070586922
0.08075,5.874865174430295
0.081,9.04332390256625
0.08125,4.409897953468803
0.0815,6.39546032314524
0.08175,6.712127935374175
0.082,7.364174198816774
0.08225,5.132835239923955
0.0825,7.257441798743688
0.08275,8.593548992903033
0.083,6.666378941606895
0.08325,5.349274549667157
0.0835,6.034004220512931
0.08375,7.500899836219649
0.084,7.763503692852546
0.08425,4.783426506307528
0.0845,3.523290398353397
0.08475,6.538894035770885
0.085,5.2791921211673
0.08525,4.913931116230493
0.0855,6.796599793604925
0.08575,6.060144407533277
0.08600000000000001,4.068048668937842
0.08625000000000001,7.142988055035401
0.08650000000000001,6.265865905869822
0.08675000000000001,4.9516538311681
0.08700000000000001,3.2638424872196685
0.08725000000000001,7.810883709588508
0.08750000000000001,6.834967505388981
0.08775000000000001,4.170213333330258
0.088,6.688135094892959
0.08825,4.79393828304822
0.0885,4.746535907201367
0.08875,3.9858836695047115
0.089,6.100023265431715
0.08925,6.699561808760801
0.0895,6.171901380048967
0.08975,5.853361946894269
0.09,7.369725671319566
0.09025,6.614514899323238
0.0905,5.100566882853462
0.09075,8.258664926074252
0.091,6.685721972395795
0.09125,7.372668233045111
0.0915,3.7209482437660903
0.09175,6.605884678982555
0.092,4.11985096392952
0.09225,4.663609968176791
0.0925,7.102439371528935
0.09275,3.568234828125231
0.093,5.798837989926243
0.09325,6.516997823134773
0.0935,5.152149113098191
0.09375,5.498691771951761
0.094,7.034961645523769
0.09425,6.714684466902809
0.0945,5.946203471299251
0.09475,1.9742967211098146
0.095,6.085506829423471
0.09525,6.881914191318822
0.0955,4.424526104362992
0.09575,4.724523905960998
0.096,6.887304409627992
0.09625,6.248776971414071
0.0965,3.21112747840292
0.09675,4.612214737397226
0.097,5.579687010754707
0.09725,7.1811333421092085
0.0975,6.275773749450092
0.09775,6.119216974179502
0.098,5.3991503934785925
0.09825,6.484241401307939
0.0985,5.642615137181703
0.09875,5.713280625488364
0.099,4.578100567294974
0.09925,5.5911387376981745
0.0995,6.063945880089052
0.09975,6.3957877597157315
0.1,4.857012617932358
0.10025,6.333475774995967
0.1005,6.84823505157213
0.10075,4.2181737481808135
0.101,4.5858866116469
0.10125,5.628151219420128
0.1015,5.96675448822215
0.10175000000000001,5.274783846185206
0.10200000000000001,6.660963481068694
0.10225000000000001,6.3925160739038756
0.10250000000000001,5.175895121675167
0.10275000000000001,5.954856488767835
0.10300000000000001,5.2666258710178555
0.10325000000000001,3.7490939825081293
0.10350000000000001,5.527294429823599
0.10375000000000001,7.4549493781956775
0.10400000000000001,5.783479457329569
0.10425,7.548911676089152
0.1045,5.569285672622201
0.10475,7.248406976615165
0.105,3.1290033764809757
0.10525,1.8142958333790695
0.1055,5.60856924635325
0.10575,5.340126097303041
0.106,3.178647445547812
0.10625,4.1447972482990165
0.1065,6.707806394583003
0.10675,4.788403240551417
0.107,3.78852040755627
0.10725,6.237525021142105
0.1075,5.882973040880358
0.10775,5.572872081854246
0.108,3.826587920546953
0.10825,4.406998454417367
0.1085,5.723486303373879
0.10875,5.266232521899691
0.109,4.445208259744303
0.10925,5.27569538874247
0.1095,4.850608921225092
0.10975,4.865667539852782
0.11,4.814248969373164
0.11025,5.5619759644564475
0.1105,4.253785225321167
0.11075,6.625354231301528
0.111,5.073866673817316
0.11125,3.4130052388863596
0.1115,4.261793240564669
0.11175,3.7653645438203456
0.112,6.484580535554524
0.11225,5.37153222614515
0.1125,3.930016714740093
0.11275,3.5272198555169827
0.113,4.161804777009627
0.11325,4.818136514648541
0.1135,5.970706586767156
0.11375,4.014453509293397
0.114,4.157821709715628
0.11425,3.8875795928632817
0.1145,5.42526485348728
0.11475,3.579734436791793
