Temp_1,Temp_2,Temp_3,Temp_4,Temp_5,Temp_6
18.3670258622628,18.3870213879991,18.0872756592304,17.7089053328984,17.6226115202395,17.401418907308
19.0073924162375,18.771245173793,18.3174517541946,17.829911048535,17.6927801265174,17.4323762744814
19.3425935033692,19.1089268708104,18.6140514686934,18.0416653998679,17.8212641032803,17.523452319937
19.462170091652,19.2865684879992,18.7968487873449,18.2298595104697,17.9787019176437,17.6456847274358
19.3925408077062,19.3039511197747,18.8740345043583,18.3308215210978,18.0969940481419,17.7579266507618
19.4361874159909,19.4171242391642,18.9917868536848,18.433297621751,18.1970067605168,17.8533689564311
19.589376291682,19.5884427788918,19.1604838872912,18.5962487646621,18.3413892975364,17.966457207484
19.2203210556424,19.3293649649644,19.0174432974294,18.5554931901329,18.3693278251738,18.039215731667
18.7755480244202,19.0227081989988,18.8100531096408,18.4385992368641,18.3053650803821,18.0100383216312
18.4254620748625,18.7215921042505,18.5819052637102,18.2711789830589,18.1958968116956,17.9485610197533
18.3242225507143,18.5756035112535,18.4127522462492,18.1300570280769,18.0885827160565,17.8773685006643
18.576929615465,18.6879119714739,18.4162178752378,18.0752839356253,18.0017195914428,17.8011062487672
19.4976822594656,19.2641235035721,18.7226379251485,18.2011201203807,18.0410228160896,17.7849772981508
20.386851237771,19.9674260473666,19.215648090513,18.5198530405258,18.2237337846761,17.878718908511
20.4212781032096,20.1559673504699,19.4994671166951,18.7763804856634,18.4253841851433,18.0374976048813
20.2207243308419,20.0794280955727,19.5507921576751,18.8835576118398,18.5637231120337,18.1632942680673
20.0289348904189,19.9780632875011,19.4914546783402,18.9044159737868,18.6159259717549,18.244713995082
19.509830243942,19.6480323417405,19.3260716296472,18.8464375570239,18.6167821379781,18.2929264814444
19.0878065391493,19.3059431017282,19.0891879182144,18.7023411195412,18.564049209368,18.2695300720177
18.874003858254,19.0974476272893,18.9013950914695,18.5685216124246,18.4694903544975,18.2100963070446
18.6923497092234,18.9270845482041,18.7449984625854,18.4438263808775,18.3750984578617,18.1409716213219
18.4139542308915,18.7134761196718,18.5805677828445,18.2973745641458,18.2709726172796,18.0571194623962
18.2015425019064,18.5073453822508,18.3970270711289,18.1506870117465,18.1538964768973,17.970531641061
18.1601274762761,18.4173377587546,18.2803639447758,18.0415785259421,18.0434351835392,17.8754283059528
18.074205863603,18.3284117936886,18.1925555863046,17.9445694160707,17.9591381932024,17.7961656851273
18.2201672773736,18.3627076739205,18.1662895448107,17.8885139430978,17.8728775085527,17.731747365938
18.6363966965873,18.6258129038539,18.296111634787,17.9356418107783,17.8734963719197,17.7113693204805
18.7725968592844,18.7736392201158,18.4407712875811,18.0204378145392,17.9213607732099,17.721968874187
18.6393308017468,18.749861380653,18.4635239274801,18.0821068472328,17.9729514028914,17.7236411978089
18.3924948213422,18.5916548299016,18.3745638477616,18.0302149481077,17.973145228613,17.7221975628584
18.1297474826998,18.3960015895999,18.2408501963001,17.9485464599165,17.9033135755478,17.7235685384328
17.9017177983201,18.196828672824,18.0798178009089,17.8393505178647,17.8377750469534,17.6676897958508
17.6779987030726,18.0120750524656,17.9259993880067,17.7129815420254,17.7407249531547,17.5955826318385
17.4656176477555,17.8249556153423,17.7733580535012,17.588393275291,17.6397400213942,17.5133950998099
17.345068019711,17.6988019468705,17.6323311221072,17.4560871480556,17.520629009136,17.424849403985
17.4047639011674,17.6899142578146,17.552893226938,17.3717872108432,17.4504002695565,17.337170875914
17.5817649251149,17.756697549059,17.5887073086698,17.3230976350287,17.3806527688899,17.2792276155203
17.7179500530068,17.8552580627382,17.6436810013136,17.3606097316702,17.3615597493546,17.2296603811691
17.8156243336012,17.9228337958331,17.6890935987916,17.3932714377377,17.3583432344608,17.2199637270896
17.9197675113894,17.9997358593694,17.7546929677752,17.4273300971171,17.4010515506253,17.2226291639212
17.9140237047955,18.0312633838135,17.7974542744367,17.4639483011577,17.4285859706988,17.2218951473717
17.7536230791891,17.9493751495601,17.7473104398204,17.4534146685491,17.4254705009787,17.2254670928866
17.5062333910294,17.7812982045538,17.6417398791198,17.392687463613,17.3965150272496,17.226110021918
17.2533931364277,17.5813427714353,17.5022021321476,17.2878680755642,17.322788941374,17.1959182813818
16.9677770642569,17.3685069495265,17.3280195226695,17.1694137156072,17.2345407569546,17.1238068661391
16.8330748583365,17.2242909207214,17.1877740336299,17.0324006325493,17.1283871127593,17.0375011225518
16.7520562286137,17.1147763152159,17.0687136449043,16.9275181107639,17.0307534043663,16.9503410247221
17.0656311289668,17.2376384460984,17.072993131049,16.8875726117593,16.9739042447616,16.8762284661609
17.7059916425972,17.6209286457629,17.2954018138416,16.9772550085487,16.9866778946879,16.8451388995529
18.6493935281741,18.246686193342,17.7038548938268,17.2190601580564,17.1086090684598,16.9263101829661
19.2763550710094,18.8171421640798,18.1866360284598,17.5527385023911,17.3408622770673,17.0691155198442
19.4195282881482,19.0854210532727,18.479356636468,17.8473634853932,17.5718126933463,17.2640885845591
19.250323395789,19.0900805927424,18.606477447696,18.0073255323318,17.7563332370707,17.4200896920908
18.9996627547611,18.9687081183757,18.579677477773,18.0783526920948,17.852745611455,17.5365568385766
18.6872648525755,18.7885935933851,18.4754288674227,18.0511309791202,17.8657303703695,17.59847559965
18.3801884506247,18.5617467188442,18.3304461970232,17.9658820323102,17.8573245159212,17.5986701935425
18.1727247889299,18.3804187012894,18.1900223228107,17.8675550651556,17.7974225490783,17.587223760474
18.0236869466054,18.2432986053015,18.068670308026,17.7691391444845,17.723855415572,17.5242188757975
18.012878417,18.1871871203692,17.9859220287812,17.6989818839083,17.6684378082121,17.4811622606598
18.2162540446256,18.2633431918674,18.0071925109219,17.6827846488576,17.6140418972062,17.447168197472
18.756992889612,18.5766460280383,18.1719832346342,17.7531237267179,17.6474896557736,17.4396877609358
19.8015082702086,19.251097379191,18.5870859748782,17.9860445887005,17.7848686985028,17.5181913789071
20.7324993474073,19.9907538947727,19.1530583090014,18.3794562238726,18.0404399572622,17.6761571499753
20.7328135139438,20.2697609562731,19.5153687187809,18.7266439557424,18.3265273392392,17.9005085571273
20.331669162497,20.1419502227038,19.5768572993641,18.8962616137249,18.5326943624493,18.0980758693486
19.9336983551512,19.9238765293099,19.4971307336331,18.9102690379435,18.6149904222939,18.2294965762958
19.4737721840103,19.6064020290019,19.3074607343116,18.8408963490865,18.616624950152,18.2904345941133
19.0756322021935,19.2951073770379,19.0700470760345,18.6956198979315,18.5655333760233,18.2671956443646
18.7755435785156,19.0414191596654,18.8627956793091,18.5411873420032,18.4563916114348,18.199619579635
18.4844415443814,18.7922360874497,18.65492304248,18.3773221105634,18.3353604925464,18.1210657492529
18.1781671681314,18.5345520629355,18.4426261546786,18.2079105597612,18.2109191249173,18.0182923039222
17.9416166874711,18.3084280996178,18.2438700032083,18.0300399902962,18.0687869767119,17.9113530261465
18.0287456571284,18.257889508583,18.1298848022948,17.9137987220238,17.9523234160894,17.8056731874683
18.1765841107962,18.3273303695238,18.1459513902883,17.8792783951786,17.877330155012,17.7306800325296
18.0275435098972,18.2608927572339,18.1070893212521,17.8332931947629,17.8413043252592,17.6766935376822
17.7262871684627,18.0618686027782,17.9801716130281,17.7577100713177,17.7718071605206,17.6272762945859
17.4668898538266,17.8494979348383,17.8040168990871,17.6215804396002,17.6761741971834,17.5625269494943
17.2707078325699,17.6752055148454,17.6421870362821,17.4866934598261,17.5671719131394,17.4636936398333
17.0541007538314,17.4872381074901,17.4849806777759,17.3490627495139,17.4594402468358,17.3657712342803
16.8832202371918,17.3220153450003,17.3264989974029,17.2126736009686,17.3302077722263,17.2692881583969
16.6818176685287,17.1422461919538,17.1688829166911,17.0771311367167,17.2148818906221,17.1629084740228
16.4202390589577,16.9375620412784,17.0013532636766,16.9316387371173,17.0862527685522,17.0514991928301
16.2365446135189,16.7463779221666,16.8179732050624,16.7763072794364,16.9507969345525,16.9374867735342
16.4121490163077,16.762906414719,16.7438062797209,16.6605198475583,16.8312613109939,16.8270937098094
17.1047361273642,17.1154850645394,16.9029973239443,16.6894479801844,16.7912323057387,16.7563128348508
18.2614268196198,17.8689179346796,17.3614717443979,16.9415994018799,16.9036639501906,16.7830562022499
18.9002636546658,18.477355921166,17.8800942559697,17.3120881512931,17.1297958639373,16.9174076344613
18.7488584734577,18.5771817257822,18.1033646634663,17.5719717638896,17.3746529697293,17.1015594941914
18.2910361876147,18.3933102309103,18.0842033558844,17.6497819538877,17.4854425040322,17.2409523426811
17.6353509594755,17.9963989380397,17.8717178458426,17.5570664642266,17.4884397878073,17.2931090434416
17.034836975716,17.5453208741565,17.5456445808042,17.3668001152345,17.3988856080403,17.2450286022707
16.5521626180686,17.1364182617431,17.2203919323897,17.1248789823809,17.2325990873418,17.1341048833132
16.1575145563564,16.7874823913824,16.9155772141392,16.8771233994485,17.0483009654502,16.9927648910491
15.8587211210303,16.49415225662,16.6469772836197,16.6547097856524,16.8449143767913,16.8394606610105
15.6866529398121,16.2805912590458,16.422661364604,16.4438807746307,16.6655360951267,16.6810588457525
16.083263930711,16.3836011303143,16.382663588841,16.3284390144661,16.5195622652944,16.5490612914951
17.0332516098039,16.9299767233582,16.6522276617534,16.4145646098656,16.4990617301766,16.4643644365153
18.3692408683756,17.806068838841,17.213816404673,16.7330147970263,16.6601654752021,16.5268936689617
19.2383632093727,18.6084909388959,17.8580862522015,17.1894367189524,16.9545330332901,16.7148286424502
19.3085821879107,18.8972406335508,18.2348299999841,17.5529141985209,17.2593031639549,16.9492614274707
19.1686456539289,18.9348219005531,18.3852863059211,17.7701648678491,17.4973653273587,17.1530160124927
18.7420113842352,18.7486324909941,18.3513311312013,17.8406305847692,17.6125587093609,17.2997936501567
18.1761102345196,18.3926143290672,18.1652747284219,17.7751171015962,17.6203166483271,17.3505329203313
17.6327193771132,18.0003378370212,17.8997771868297,17.6253366454841,17.573784550398,17.3438733693143
17.2064553588569,17.6451717370579,17.6175895552525,17.4210651836916,17.4406755420636,17.2822023949448
16.8333800864285,17.3325177061354,17.3547055923036,17.2153883796625,17.2895587988328,17.1745507521619
16.6112868908745,17.0830169970549,17.1196755285876,17.0160206486808,17.1348161975637,17.0494930040304
16.9940053593354,17.1941013265611,17.073889383442,16.9041993206105,17.0034848841882,16.9350608831452
18.0140496157092,17.7646117673174,17.3765804470811,17.0276198830897,17.0127935848579,16.9024186283437
19.326835508393,18.6689178471139,17.9669498562633,17.3699997111567,17.2017127555403,16.9724922852753
20.2266164801593,19.4758639499932,18.6203646383041,17.849175001453,17.5143447750844,17.1850185376132
20.3640769586939,19.7958848877479,19.0204426507586,18.2368950165613,17.8537489705475,17.4497893864783
20.2428281347983,19.8706947470639,19.2072045400403,18.466281691885,18.1032414904015,17.6867556481842
19.9216810222897,19.7401695514095,19.2199756202917,18.5849565329738,18.2613506290825,17.8559477424723
19.4654952455763,19.4880028067029,19.1065925683749,18.5696349734645,18.3042067459873,17.9540561800233
19.0865517602192,19.2117912090003,18.9248992794624,18.4785959116363,18.30265172346,17.9750798167072
18.8617323704255,19.0077586504588,18.763048810102,18.3703715232495,18.2433303647659,17.9740788533057
18.758330159805,18.89599929246,18.6378742931919,18.2807495595514,18.1771549791305,17.9257478261546
18.7450392344069,18.8742107343747,18.6027919508401,18.2197943785435,18.1249080986678,17.905582607243
18.898657900455,18.9050193731282,18.6042684451893,18.2032201493244,18.1116667867249,17.8545848755518
19.1043954865391,19.0353499916578,18.6605620634322,18.235859654565,18.1144043221874,17.8511536921356
19.4882585509806,19.2730740302869,18.8098617833796,18.3200104966672,18.1541698364342,17.9020837064038
20.2640829116023,19.784772410693,19.1493795145727,18.5276314375378,18.2806804645566,17.9692663867817
20.5164015753368,20.1190069025364,19.4515985833533,18.770765823863,18.4663271264556,18.0979091305905
20.3893473481855,20.1531754856042,19.5891680859364,18.9291915336895,18.6247714050068,18.2376930315216
19.895584645873,19.9057449777317,19.5134527721164,18.9653833055814,18.700178992728,18.3396737672709
19.2237984009171,19.4718242935861,19.2541955731178,18.8454991108154,18.6776683488269,18.3534481225044
18.5832492780068,18.9946228265019,18.9150077880213,18.6328008011341,18.5654674405591,18.3231294777716
18.0825278527167,18.5629048227493,18.5690514923836,18.3831622315664,18.3941136646329,18.2096704262706
17.693693448975,18.2049458070345,18.2561285994221,18.1307327702171,18.2080191960514,18.0715612628859
17.4844723680284,17.9596081779339,18.018102642113,17.9106996717939,18.0076297840805,17.9078356107507
17.9116745002086,18.1017713129942,17.9882445371519,17.7925816100381,17.8764977299385,17.7742928694106
18.8350600990812,18.6569308954913,18.2411644520556,17.8860603833323,17.864011095799,17.7133346694504
20.236124595221,19.5914805897722,18.8339001837038,18.2143015727432,18.0128546325164,17.7722586107389
21.1637027836946,20.4030544932362,19.4812531996831,18.6787474459217,18.3201546007832,17.9606898619257
20.9933520037704,20.5600257986068,19.7989426678153,19.0151680176168,18.6184498323299,18.2030787335954
20.5821834608413,20.3967333317133,19.83258248656,19.1478229827408,18.803845546056,18.3914278280502
19.8718666773971,19.9873500953262,19.6420129517743,19.1220499616703,18.8735374185984,18.4939984055304
19.0182815251016,19.4004640995572,19.2734443163114,18.9404365452605,18.8007600659461,18.5024275787294
18.1853347039664,18.7756592168467,18.8235607742096,18.6361825926604,18.6226153821898,18.4073008045267
17.5618148295551,18.2288398932144,18.3695031222947,18.2975042773328,18.3873019652485,18.2503757153392
17.0987229060671,17.7797600216088,17.980580270268,17.971663386567,18.1340175780746,18.0534810207689
16.8435584486518,17.4732079423043,17.6607142429702,17.6824040799592,17.8853078394524,17.8463184014891
17.2569926931669,17.588279312297,17.5897736412803,17.5160626192462,17.6897093454506,17.6627580780081
18.2837720787933,18.1796795679616,17.8651589793042,17.5880494119328,17.6394395888247,17.57833582956
19.7967178547756,19.1835670574151,18.47606493331,17.9166510524722,17.7810527260048,17.6129499325054
20.8465846909941,20.1050184888628,19.1927254911743,18.4064110804417,18.0968212389491,17.785841690785
20.8159023520833,20.3352960055269,19.5697345820268,18.7965161177737,18.4217079452195,18.0375972600063
20.5627856787815,20.2992254041232,19.6790569267107,18.9849078955166,18.6441881504277,18.2479274850009
20.0387562086921,20.0313829886458,19.593630815083,19.0293875479508,18.7416309319272,18.3840652670366
19.389461621141,19.6025584343615,19.3590418784638,18.9280480768414,18.7384175808143,18.4185053996327
18.7485140477894,19.1282791457757,19.035360303308,18.7384814600414,18.6645222252782,18.3951696278368
18.2366071536453,18.7036897992143,18.6909710892793,18.4965757046644,18.499717780393,18.3070674951355
17.8634332244601,18.3525564883552,18.3960174702887,18.2561378272859,18.3248688355097,18.1782245764575
17.7130456967625,18.1380118873416,18.1648006759027,18.0449680247286,18.1467127366808,18.0431068999857
18.1382570075419,18.302813431846,18.1474147627906,17.9496140588942,18.0159340199428,17.9166057025227
19.1692226073923,18.9226937124366,18.4583718670955,18.0617852167282,18.0156621661246,17.8624203409563
20.7152389047909,19.98835111553,19.1230027137243,18.445010032669,18.2201217920291,17.9548782246947
21.2498717317272,20.5962523643742,19.712359801893,18.8965990020795,18.5322525826389,18.1575122929056
21.1802759650845,20.7381288935335,19.9716062182819,19.1953458955996,18.809009090901,18.3923541356749
20.9015631686453,20.6596830779709,20.0511356004917,19.3550042467541,18.9921249617608,18.5732685142865
20.4543476961246,20.4112172825202,19.9612719954948,19.3884743137496,19.0898395350331,18.7006434360965
19.8890661265977,20.0443501599405,19.7474186790895,19.2848282792998,19.0845766659118,18.728995675598
19.3132365826539,19.616799712087,19.4613107218965,19.1234088186151,18.9967747470735,18.7174400640171
18.805031656057,19.2046301488855,19.1512502917527,18.8992621501104,18.860163434572,18.6381319949294
18.4004234007019,18.858117904966,18.8542761475912,18.6674566535068,18.691127846793,18.5147997998785
18.1526687818374,18.5890944429608,18.5987691503864,18.4517826652144,18.5240788061835,18.3827585955922
18.5457637832812,18.7114042939919,18.5564435534217,18.329599988134,18.3815173962143,18.2573967748864
19.3350786728229,19.2016155522216,18.7876201187577,18.4189427882057,18.3718020054739,18.2177006272078
20.167357954731,19.8013506845703,19.1830998461125,18.643040188432,18.4811615499235,18.2450215221412
20.9000148625021,20.3994030061753,19.6576775379173,18.9621496190579,18.6895610884517,18.3725396410099
20.7559517336507,20.4862456467769,19.8576209908076,19.2012424084486,18.8925510034621,18.5356524492467
20.3839022958117,20.3100984621676,19.8440261931824,19.2778638680017,19.0216139790132,18.6640004843597
19.8734990514472,20.0013335852454,19.7001476597465,19.239887971805,19.0564473432656,18.7260711816613
19.2908419169648,19.5900668198944,19.4284127660626,19.09094854696,18.9867108104649,18.7209306228526
18.6704678861884,19.1227210578953,19.105643403035,18.8750622825862,18.8543065709168,18.6495632009543
18.1401524116971,18.6733269228101,18.7461983854909,18.6088478012151,18.6698036516886,18.5228884862939
17.8008766206612,18.3427157681398,18.4427594490505,18.3577577793386,18.4675103292012,18.3680910766618
17.6650579663633,18.1381951415321,18.2079921736794,18.1381738567071,18.2812006711926,18.2054680820259
18.1630712946393,18.3506519439702,18.2137320077818,18.0464945788099,18.1370099649071,18.0728850045676
19.0297690004233,18.8950990816182,18.4995339455914,18.1539491293895,18.140655460156,18.0279767155156
19.9551927127194,19.592738177372,18.9672705112332,18.4238336681861,18.284376590389,18.0635771894407
20.2476422550971,19.9393721340201,19.3162416097398,18.7117402592519,18.4794532192883,18.1988133245148
20.1041107064361,19.9430125031906,19.4423732926713,18.8615144009347,18.6417527258382,18.3345638669606
19.8750172791838,19.865293534647,19.4405776932643,18.950081514714,18.7343876555602,18.4436569735468
19.5607016438387,19.6490140815659,19.3405448372075,18.9100829759479,18.7413941391552,18.4763657124163
19.19061565715,19.3992406801618,19.1853701510395,18.8297789462319,18.7337154748054,18.4755111338635
18.7354353095529,19.075499040879,18.9621678941669,18.6932360354757,18.6568544833502,18.4508808710237
18.2771611754142,18.7115635568229,18.6956928965795,18.505432031719,18.5375498467763,18.3728697686265
17.8421632136336,18.3628669937592,18.413461783409,18.2923999570991,18.3761771736945,18.2640232268679
17.5108390430318,18.0430687572436,18.1316921927058,18.0675557915192,18.1987461175783,18.1233600125016
17.8097396247268,18.1019336516312,18.0494503690795,17.9308067412181,18.0474610827554,17.9878709802976
18.5596820201219,18.5238769507025,18.2463215300439,17.969030501742,17.997359890529,17.9079547622303
19.7783551808972,19.3083281666408,18.7127273147253,18.2182425412939,18.1159165117329,17.9361010886028
20.6420750822808,20.0542859909574,19.3049155495445,18.6289556653306,18.3630471728978,18.0886164089265
20.5213855609074,20.2082064562834,19.5864893456603,18.9237065540015,18.6364495089141,18.2923512176861
20.2010407466606,20.1116268753542,19.6112545746417,19.0592714176345,18.7954126853062,18.4567907656994
19.6697535948611,19.8039955557479,19.4924564560767,19.0422064933139,18.863921993915,18.5354663236871
18.9783175064901,19.3280542968284,19.2026035016228,18.8862696562278,18.7997264758667,18.5398120995231
18.2786445438544,18.7972187449289,18.8418810269153,18.6443515150525,18.6613871363713,18.4767749305851
17.7515669278718,18.3446456523211,18.4644480915802,18.3706740968622,18.4619387481819,18.3397448725132
17.3278569666619,17.95153086903,18.1226045997285,18.0981719111055,18.2481094140371,18.1824764612376
17.0804961481328,17.6928544284829,17.8378641203482,17.8287818177238,18.0360477818373,17.9965968361617
17.4792387231516,17.8014485054932,17.7932047118637,17.6973439009459,17.8570179079849,17.8382307523758
