fecha,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9
2026-01-15 13:30:00,18.639,19.685,19.367,17.579,16.294,20.385,18.316,18.99,21.072
2026-01-15 14:00:00,18.639,20.749,20.056,17.516,16.419,21.199,18.253,19.992,22.01
2026-01-15 14:30:00,18.639,21.687,20.619,17.516,16.607,21.511,18.253,20.867,22.949
2026-01-15 15:00:00,18.639,22.499,21.057,17.516,16.795,21.762,18.191,21.681,23.636
2026-01-15 15:30:00,18.639,23.062,21.433,17.516,17.046,22.074,18.191,22.369,24.137
2026-01-15 16:00:00,18.576,23.562,21.683,17.454,17.297,22.074,18.128,22.869,24.449
2026-01-15 16:30:00,18.576,23.75,21.871,17.454,17.547,21.887,18.128,23.244,24.512
2026-01-15 17:00:00,18.576,23.75,21.933,17.454,17.798,21.574,18.128,23.369,24.324
2026-01-15 17:30:00,18.576,23.5,21.746,17.454,18.048,21.073,18.191,23.244,24.074
2026-01-15 18:00:00,18.576,23.125,21.558,17.454,18.299,20.448,18.191,22.994,23.636
2026-01-15 18:30:00,18.513,22.625,21.308,17.454,18.487,19.822,18.191,22.619,23.136
2026-01-15 19:00:00,18.513,21.999,21.057,17.454,18.612,19.196,18.253,22.118,22.511
2026-01-15 19:30:00,18.513,21.437,20.745,17.454,18.674,18.695,18.253,21.618,21.948
2026-01-15 20:00:00,18.451,20.874,20.432,17.454,18.737,18.195,18.316,21.118,21.385
2026-01-15 20:30:00,18.451,20.436,20.119,17.516,18.737,17.882,18.379,20.68,20.759
2026-01-15 21:00:00,18.451,19.998,19.931,17.516,18.737,17.569,18.379,20.304,20.196
2026-01-15 21:30:00,18.388,19.56,19.681,17.516,18.674,17.318,18.441,19.866,19.632
2026-01-15 22:00:00,18.388,19.122,19.367,17.579,18.612,17.005,18.504,19.491,19.194
2026-01-15 22:30:00,18.388,18.684,19.054,17.579,18.487,16.629,18.566,19.053,18.631
2026-01-15 23:00:00,18.326,18.309,18.804,17.579,18.424,16.316,18.566,18.677,17.942
2026-01-15 23:30:00,18.326,17.871,18.366,17.642,18.299,16.066,18.629,18.302,17.315
2026-01-16 00:00:00,18.326,17.496,17.927,17.642,18.173,15.94,18.629,17.926,16.814
2026-01-16 00:30:00,18.326,17.058,17.614,17.642,18.048,15.753,18.691,17.551,16.501
2026-01-16 01:00:00,18.326,16.682,17.364,17.642,17.923,15.627,18.691,17.175,16.188
2026-01-16 01:30:00,18.263,16.369,17.113,17.642,17.798,15.439,18.754,16.862,15.812
2026-01-16 02:00:00,18.263,16.056,16.925,17.642,17.672,15.252,18.754,16.549,15.498
2026-01-16 02:30:00,18.263,15.744,16.737,17.642,17.547,15.126,18.754,16.236,15.247
2026-01-16 03:00:00,18.263,15.556,16.549,17.642,17.422,15.064,18.754,15.985,15.059
2026-01-16 03:30:00,18.263,15.305,16.361,17.642,17.297,15.001,18.754,15.797,14.871
2026-01-16 04:00:00,18.263,15.118,16.173,17.642,17.234,14.876,18.754,15.547,14.683
2026-01-16 04:30:00,18.263,14.992,16.048,17.642,17.109,14.75,18.754,15.422,14.558
2026-01-16 05:00:00,18.263,14.805,16.111,17.642,16.983,14.688,18.754,15.234,14.495
2026-01-16 05:30:00,18.326,14.68,16.111,17.642,16.921,14.562,18.754,15.108,14.432
2026-01-16 06:00:00,18.326,14.617,15.985,17.642,16.795,14.5,18.691,14.983,14.307
2026-01-16 06:30:00,18.326,14.492,15.923,17.579,16.733,14.437,18.691,14.858,14.244
2026-01-16 07:00:00,18.326,14.367,15.86,17.579,16.607,14.374,18.629,14.733,14.182
2026-01-16 07:30:00,18.326,14.304,15.735,17.579,16.545,14.312,18.629,14.67,14.182
2026-01-16 08:00:00,18.326,14.241,15.61,17.579,16.419,14.249,18.566,14.545,14.119
2026-01-16 08:30:00,18.388,14.241,15.547,17.516,16.357,14.187,18.566,14.545,14.119
2026-01-16 09:00:00,18.388,14.179,15.484,17.516,16.294,14.437,18.504,14.482,14.182
2026-01-16 09:30:00,18.388,14.179,15.61,17.516,16.169,14.876,18.504,14.482,14.495
2026-01-16 10:00:00,18.388,14.429,15.86,17.454,16.106,15.314,18.441,14.545,15.31
2026-01-16 10:30:00,18.388,14.742,16.111,17.454,16.043,15.878,18.441,14.795,16.062
2026-01-16 11:00:00,18.388,15.305,16.487,17.454,16.043,16.504,18.379,15.234,16.939
2026-01-16 11:30:00,18.388,15.994,16.925,17.391,15.981,17.256,18.316,15.797,17.503
2026-01-16 12:00:00,18.388,16.807,17.552,17.391,15.981,18.007,18.316,16.486,18.38
2026-01-16 12:30:00,18.388,17.809,18.178,17.391,16.043,18.821,18.253,17.3,19.382
2026-01-16 13:00:00,18.388,18.81,18.491,17.391,16.106,19.634,18.191,18.177,20.446
2026-01-16 13:30:00,18.388,19.81,19.18,17.328,16.231,20.51,18.191,19.116,21.572
2026-01-16 14:00:00,18.388,20.874,19.868,17.328,16.357,21.449,18.128,20.054,22.511
2026-01-16 14:30:00,18.388,21.812,20.432,17.328,16.545,21.949,18.066,20.993,23.386
2026-01-16 15:00:00,18.388,22.625,20.807,17.266,16.733,22.325,18.066,21.806,24.074
2026-01-16 15:30:00,18.388,23.25,20.745,17.266,16.983,22.575,18.066,22.494,24.574
2026-01-16 16:00:00,18.388,23.75,20.807,17.266,17.234,22.637,18.066,23.056,24.949
2026-01-16 16:30:00,18.388,24.0,20.87,17.266,17.484,22.45,18.003,23.431,25.074
2026-01-16 17:00:00,18.388,24.062,20.87,17.266,17.798,22.137,18.003,23.619,25.012
2026-01-16 17:30:00,18.326,23.937,20.682,17.266,18.048,21.699,18.066,23.619,24.762
2026-01-16 18:00:00,18.326,23.625,20.494,17.266,18.299,21.136,18.066,23.431,24.449
2026-01-16 18:30:00,18.326,23.187,20.244,17.266,18.487,20.51,18.066,23.119,23.949
2026-01-16 19:00:00,18.263,22.625,20.181,17.266,18.674,19.885,18.128,22.681,23.324
2026-01-16 19:30:00,18.263,22.124,20.244,17.266,18.8,19.384,18.128,22.243,22.698
2026-01-16 20:00:00,18.263,21.562,20.181,17.328,18.925,18.883,18.191,21.743,22.073
2026-01-16 20:30:00,18.263,21.124,19.993,17.328,18.988,18.508,18.191,21.305,21.447
2026-01-16 21:00:00,18.201,20.686,19.806,17.328,18.988,18.195,18.253,20.93,20.947
2026-01-16 21:30:00,18.201,20.311,19.618,17.391,18.925,17.882,18.253,20.617,20.446
2026-01-16 22:00:00,18.138,19.936,19.43,17.454,18.862,17.569,18.316,20.242,19.945
2026-01-16 22:30:00,18.138,19.498,19.054,17.454,18.8,17.256,18.379,19.866,19.507
2026-01-16 23:00:00,18.138,19.185,18.491,17.516,18.674,16.942,18.379,19.491,19.132
2026-01-16 23:30:00,18.138,18.81,18.115,17.516,18.549,16.692,18.379,19.178,18.443
2026-01-17 00:00:00,18.076,18.434,17.865,17.579,18.487,16.441,18.441,18.803,17.816
2026-01-17 00:30:00,18.076,18.059,17.614,17.579,18.361,16.316,18.441,18.49,17.378
2026-01-17 01:00:00,18.076,17.683,17.426,17.642,18.236,16.128,18.504,18.114,16.939
2026-01-17 01:30:00,18.076,17.308,17.176,17.642,18.111,16.003,18.504,17.739,16.689
2026-01-17 02:00:00,18.076,16.933,16.988,17.642,17.986,15.815,18.504,17.425,16.313
2026-01-17 02:30:00,18.076,16.62,16.863,17.642,17.86,15.627,18.504,17.112,16.062
2026-01-17 03:00:00,18.076,16.307,16.737,17.642,17.735,15.502,18.504,16.799,15.874
2026-01-17 03:30:00,18.076,16.056,16.612,17.642,17.61,15.377,18.504,16.549,15.686
2026-01-17 04:00:00,18.076,15.869,16.487,17.642,17.547,15.314,18.504,16.298,15.561
2026-01-17 04:30:00,18.076,15.681,16.361,17.642,17.422,15.314,18.504,16.111,15.31
2026-01-17 05:00:00,18.076,15.493,16.236,17.642,17.297,15.252,18.504,15.923,15.185
2026-01-17 05:30:00,18.076,15.368,16.173,17.642,17.234,15.064,18.504,15.735,15.059
2026-01-17 06:00:00,18.076,15.18,16.048,17.642,17.109,14.938,18.441,15.61,14.934
2026-01-17 06:30:00,18.076,15.055,15.923,17.642,16.983,14.813,18.441,15.484,14.934
2026-01-17 07:00:00,18.138,14.992,15.86,17.642,16.921,14.813,18.441,15.359,14.871
2026-01-17 07:30:00,18.138,14.93,15.735,17.642,16.858,14.813,18.379,15.234,14.809
2026-01-17 08:00:00,18.138,14.805,15.672,17.579,16.733,14.813,18.379,15.171,14.871
2026-01-17 08:30:00,18.138,14.805,15.672,17.579,16.67,14.813,18.316,15.108,14.934
2026-01-17 09:00:00,18.138,14.805,15.672,17.579,16.607,15.001,18.316,15.108,14.934
2026-01-17 09:30:00,18.138,14.867,15.735,17.579,16.482,15.314,18.253,15.108,15.247
2026-01-17 10:00:00,18.201,15.118,16.048,17.516,16.419,15.815,18.253,15.234,16.0
2026-01-17 10:30:00,18.201,15.431,16.424,17.516,16.357,16.316,18.191,15.484,16.752
2026-01-17 11:00:00,18.201,15.931,16.863,17.516,16.357,16.942,18.191,15.86,17.566
2026-01-17 11:30:00,18.201,16.557,17.301,17.516,16.357,17.694,18.128,16.424,18.067
2026-01-17 12:00:00,18.201,17.371,17.552,17.516,16.357,18.445,18.128,17.05,18.818
2026-01-17 12:30:00,18.201,18.309,17.927,17.454,16.357,19.259,18.066,17.801,19.82
2026-01-17 13:00:00,18.201,19.31,18.366,17.454,16.419,20.135,18.003,18.677,20.884
2026-01-17 13:30:00,18.201,20.373,18.992,17.454,16.545,21.011,18.003,19.616,22.135
2026-01-17 14:00:00,18.201,21.374,19.555,17.454,16.67,21.949,17.94,20.617,23.136
2026-01-17 14:30:00,18.201,22.374,19.993,17.454,16.858,22.45,17.94,21.493,24.012
2026-01-17 15:00:00,18.201,23.187,20.369,17.391,17.046,22.825,17.94,22.369,24.762
2026-01-17 15:30:00,18.201,23.875,20.682,17.391,17.297,23.138,17.878,23.056,25.262
2026-01-17 16:00:00,18.201,24.312,20.932,17.391,17.547,23.2,17.878,23.619,25.574
2026-01-17 16:30:00,18.201,24.625,21.057,17.391,17.86,23.013,17.878,23.994,25.762
2026-01-17 17:00:00,18.138,24.687,21.245,17.391,18.111,22.7,17.878,24.182,25.762
2026-01-17 17:30:00,18.138,24.562,21.37,17.391,18.424,22.262,17.94,24.182,25.574
2026-01-17 18:00:00,18.138,24.312,21.37,17.391,18.674,21.699,17.94,24.057,25.262
2026-01-17 18:30:00,18.138,23.875,21.308,17.391,18.925,21.011,17.94,23.744,24.824
2026-01-17 19:00:00,18.076,23.375,21.12,17.391,19.05,20.448,18.003,23.369,24.262
2026-01-17 19:30:00,18.076,22.812,20.932,17.454,19.238,19.947,18.003,22.931,23.574
2026-01-17 20:00:00,18.076,22.312,20.682,17.454,19.301,19.447,18.066,22.494,22.949
2026-01-17 20:30:00,18.076,21.812,20.494,17.516,19.363,19.071,18.128,22.056,22.323
2026-01-17 21:00:00,18.013,21.437,20.306,17.516,19.363,18.695,18.128,21.681,21.698
2026-01-17 21:30:00,18.013,20.999,20.056,17.579,19.363,18.382,18.191,21.305,21.134
2026-01-17 22:00:00,18.013,20.624,19.681,17.642,19.301,18.007,18.253,20.93,20.571
2026-01-17 22:30:00,18.013,20.248,19.43,17.642,19.238,17.694,18.253,20.555,20.071
2026-01-17 23:00:00,17.951,19.873,19.117,17.704,19.113,17.381,18.316,20.179,19.632
2026-01-17 23:30:00,17.951,19.435,18.867,17.704,18.988,17.13,18.379,19.804,19.006
2026-01-18 00:00:00,17.951,19.06,18.616,17.767,18.862,16.88,18.379,19.491,18.443
2026-01-18 00:30:00,17.951,18.684,18.366,17.83,18.737,16.692,18.441,19.116,17.942
2026-01-18 01:00:00,17.951,18.247,18.115,17.83,18.612,16.504,18.441,18.677,17.441
2026-01-18 01:30:00,17.951,17.871,17.927,17.892,18.487,16.379,18.504,18.364,17.127
2026-01-18 02:00:00,17.951,17.496,17.739,17.892,18.361,16.191,18.504,17.989,16.752
2026-01-18 02:30:00,17.951,17.183,17.552,17.892,18.236,16.066,18.504,17.676,16.626
2026-01-18 03:00:00,17.951,16.933,17.426,17.892,18.111,16.003,18.566,17.363,16.501
2026-01-18 03:30:00,17.951,16.682,17.364,17.892,18.048,15.94,18.566,17.112,16.25
2026-01-18 04:00:00,17.951,16.495,17.238,17.892,17.923,15.815,18.566,16.925,16.0
2026-01-18 04:30:00,17.951,16.244,17.176,17.892,17.798,15.69,18.566,16.674,15.937
2026-01-18 05:00:00,17.951,16.119,17.113,17.892,17.672,15.627,18.566,16.486,15.874
2026-01-18 05:30:00,17.951,15.994,17.05,17.892,17.61,15.502,18.566,16.361,15.749
2026-01-18 06:00:00,17.951,15.869,16.988,17.892,17.484,15.439,18.566,16.236,15.686
2026-01-18 06:30:00,18.013,15.744,16.925,17.892,17.359,15.377,18.566,16.111,15.561
2026-01-18 07:00:00,18.013,15.618,16.8,17.892,17.297,15.189,18.566,15.985,15.373
2026-01-18 07:30:00,18.013,15.493,16.737,17.892,17.171,15.189,18.504,15.86,15.373
2026-01-18 08:00:00,18.013,15.431,16.675,17.83,17.109,15.252,18.504,15.735,15.435
2026-01-18 08:30:00,18.076,15.431,16.737,17.83,17.046,15.377,18.504,15.735,15.624
2026-01-18 09:00:00,18.076,15.493,16.737,17.83,16.921,15.627,18.504,15.735,15.749
2026-01-18 09:30:00,18.076,15.618,16.863,17.83,16.858,15.94,18.441,15.797,16.125
2026-01-18 10:00:00,18.138,15.806,16.988,17.83,16.795,16.379,18.441,15.923,16.814
2026-01-18 10:30:00,18.138,16.119,17.238,17.767,16.795,16.755,18.441,16.173,17.315
2026-01-18 11:00:00,18.138,16.62,17.489,17.767,16.733,17.381,18.379,16.549,18.004
2026-01-18 11:30:00,18.138,17.183,17.927,17.767,16.733,18.069,18.379,16.987,18.505
2026-01-18 12:00:00,18.138,17.934,18.428,17.767,16.733,18.821,18.379,17.551,19.319
2026-01-18 12:30:00,18.201,18.81,19.054,17.767,16.795,19.697,18.316,18.302,20.321
2026-01-18 13:00:00,18.201,19.748,19.618,17.704,16.858,20.51,18.316,19.178,21.322
2026-01-18 13:30:00,18.201,20.749,20.369,17.704,16.983,21.386,18.316,20.054,22.448
2026-01-18 14:00:00,18.201,21.749,20.995,17.704,17.109,22.262,18.253,20.993,23.386
2026-01-18 14:30:00,18.201,22.687,21.558,17.704,17.297,22.762,18.253,21.868,24.262
2026-01-18 15:00:00,18.201,23.5,21.933,17.704,17.547,23.075,18.253,22.681,25.012
2026-01-18 15:30:00,18.201,24.187,22.184,17.704,17.798,23.388,18.253,23.431,25.512
2026-01-18 16:00:00,18.201,24.687,22.434,17.642,18.048,23.513,18.253,23.994,25.824
2026-01-18 16:30:00,18.201,24.937,22.496,17.642,18.361,23.45,18.253,24.369,25.949
2026-01-18 17:00:00,18.263,25.0,22.496,17.642,18.674,23.075,18.253,24.557,25.949
2026-01-18 17:30:00,18.201,24.937,22.246,17.704,18.925,22.637,18.316,24.557,25.762
2026-01-18 18:00:00,18.201,24.625,21.996,17.704,19.175,22.074,18.316,24.432,25.387
2026-01-18 18:30:00,18.201,24.187,21.746,17.704,19.426,21.449,18.379,24.119,24.887
2026-01-18 19:00:00,18.201,23.625,21.495,17.767,19.614,20.886,18.441,23.682,24.324
2026-01-18 19:30:00,18.201,23.125,21.183,17.767,19.739,20.385,18.441,23.244,23.699
2026-01-18 20:00:00,18.201,22.625,20.87,17.83,19.801,19.885,18.504,22.806,23.011
2026-01-18 20:30:00,18.201,22.124,20.557,17.83,19.864,19.447,18.566,22.369,22.386
2026-01-18 21:00:00,18.201,21.687,20.306,17.892,19.864,19.071,18.629,21.931,21.698
2026-01-18 21:30:00,18.201,21.311,20.056,17.892,19.801,18.758,18.691,21.556,21.26
2026-01-18 22:00:00,18.201,20.936,19.743,17.955,19.739,18.445,18.691,21.243,20.759
2026-01-18 22:30:00,18.201,20.561,19.43,18.017,19.676,18.069,18.754,20.867,20.384
2026-01-18 23:00:00,18.201,20.186,19.117,18.08,19.551,17.756,18.817,20.555,19.695
2026-01-18 23:30:00,18.201,19.81,18.804,18.08,19.426,17.506,18.817,20.242,19.006
2026-01-19 00:00:00,18.201,19.435,18.491,18.143,19.301,17.256,18.879,19.804,18.443
2026-01-19 00:30:00,18.201,18.997,18.24,18.143,19.175,17.13,18.879,19.428,18.067
2026-01-19 01:00:00,18.201,18.622,17.99,18.205,19.05,16.942,18.942,19.116,17.879
2026-01-19 01:30:00,18.201,18.309,17.802,18.205,18.925,16.817,18.942,18.74,17.629
2026-01-19 02:00:00,18.201,17.996,17.614,18.205,18.8,16.692,19.004,18.427,17.253
2026-01-19 02:30:00,18.263,17.683,17.426,18.268,18.674,16.567,19.004,18.114,17.065
2026-01-19 03:00:00,18.263,17.371,17.301,18.268,18.549,16.379,19.004,17.864,16.752
2026-01-19 03:30:00,18.263,17.12,17.176,18.268,18.424,16.254,19.004,17.613,16.564
2026-01-19 04:00:00,18.263,16.933,17.05,18.268,18.299,16.128,19.004,17.363,16.438
2026-01-19 04:30:00,18.263,16.745,16.988,18.268,18.173,16.066,19.004,17.175,16.313
2026-01-19 05:00:00,18.326,16.557,16.988,18.268,18.048,15.94,19.004,16.925,16.125
2026-01-19 05:30:00,18.326,16.369,16.988,18.205,17.986,15.815,19.004,16.799,16.0
2026-01-19 06:00:00,18.326,16.182,16.925,18.205,17.86,15.69,19.004,16.612,15.874
2026-01-19 06:30:00,18.388,16.056,16.925,18.205,17.798,15.565,18.942,16.424,15.686
2026-01-19 07:00:00,18.388,15.869,16.8,18.205,17.672,15.439,18.942,16.298,15.498
2026-01-19 07:30:00,18.388,15.744,16.675,18.205,17.61,15.314,18.942,16.111,15.435
2026-01-19 08:00:00,18.388,15.618,16.612,18.205,17.484,15.252,18.879,15.985,15.373
2026-01-19 08:30:00,18.451,15.493,16.612,18.205,17.422,15.314,18.879,15.86,15.373
2026-01-19 09:00:00,18.451,15.431,16.549,18.143,17.297,15.565,18.879,15.797,15.435
2026-01-19 09:30:00,18.451,15.493,16.737,18.143,17.234,15.94,18.817,15.735,15.749
2026-01-19 10:00:00,18.513,15.681,16.863,18.143,17.171,16.379,18.817,15.86,16.501
2026-01-19 10:30:00,18.513,15.994,17.176,18.143,17.109,16.88,18.754,16.111,17.127
2026-01-19 11:00:00,18.513,16.495,17.489,18.08,17.046,17.569,18.754,16.424,17.942
2026-01-19 11:30:00,18.513,17.12,17.865,18.08,17.046,18.257,18.754,16.987,18.443
2026-01-19 12:00:00,18.576,17.934,18.428,18.08,17.046,19.071,18.691,17.613,19.319
2026-01-19 12:30:00,18.576,18.872,19.054,18.08,17.046,19.885,18.691,18.364,20.321
2026-01-19 13:00:00,18.576,19.81,19.681,18.08,17.109,20.698,18.629,19.241,21.322
2026-01-19 13:30:00,18.576,20.874,20.432,18.017,17.234,21.574,18.629,20.117,22.511
2026-01-19 14:00:00,18.639,21.937,21.057,18.017,17.422,22.512,18.629,21.118,23.574
2026-01-19 14:30:00,18.639,22.937,21.621,18.017,17.547,22.95,18.566,22.056,24.449
2026-01-19 15:00:00,18.639,23.812,21.996,18.017,17.798,23.388,18.566,22.931,25.199
2026-01-19 15:30:00,18.639,24.437,22.309,18.017,18.048,23.701,18.566,23.619,25.637
2026-01-19 16:00:00,18.639,24.937,22.559,17.955,18.361,23.763,18.566,24.182,25.949
2026-01-19 16:30:00,18.639,25.188,22.684,17.955,18.612,23.575,18.566,24.557,26.074
2026-01-19 17:00:00,18.639,25.25,22.684,17.955,18.925,23.388,18.566,24.744,26.074
2026-01-19 17:30:00,18.639,25.125,22.434,17.955,19.175,22.95,18.566,24.744,25.887
2026-01-19 18:00:00,18.639,24.812,22.184,18.017,19.488,22.387,18.629,24.619,25.512
2026-01-19 18:30:00,18.639,24.437,21.871,18.017,19.676,21.824,18.629,24.369,25.012
2026-01-19 19:00:00,18.576,23.937,21.558,18.017,19.864,21.199,18.691,23.994,24.449
2026-01-19 19:30:00,18.576,23.437,21.245,18.08,20.052,20.635,18.691,23.556,23.761
2026-01-19 20:00:00,18.576,22.875,20.995,18.08,20.114,20.135,18.754,23.056,23.074
2026-01-19 20:30:00,18.576,22.374,20.682,18.143,20.177,19.697,18.817,22.619,22.261
2026-01-19 21:00:00,18.576,21.937,20.369,18.143,20.177,19.259,18.879,22.181,21.698
2026-01-19 21:30:00,18.576,21.562,20.056,18.205,20.114,18.946,18.879,21.806,21.197
2026-01-19 22:00:00,18.576,21.186,19.743,18.268,20.052,18.57,18.942,21.493,20.696
2026-01-19 22:30:00,18.576,20.811,19.43,18.268,19.989,18.257,19.004,21.118,20.258
2026-01-19 23:00:00,18.513,20.436,19.117,18.331,19.864,17.944,19.004,20.805,19.632
2026-01-19 23:30:00,18.513,20.061,18.804,18.393,19.739,17.694,19.067,20.43,19.069
2026-01-20 00:00:00,18.513,19.685,18.491,18.393,19.614,17.506,19.067,20.054,18.631
2026-01-20 00:30:00,18.513,19.247,18.178,18.456,19.488,17.318,19.129,19.741,18.192
2026-01-20 01:00:00,18.513,18.872,17.927,18.456,19.363,17.13,19.129,19.366,17.754
2026-01-20 01:30:00,18.513,18.497,17.739,18.519,19.238,17.005,19.192,18.99,17.378
2026-01-20 02:00:00,18.513,18.121,17.552,18.519,19.05,16.817,19.192,18.615,17.065
2026-01-20 02:30:00,18.513,17.809,17.364,18.519,18.925,16.692,19.192,18.302,16.877
2026-01-20 03:00:00,18.576,17.496,17.176,18.519,18.8,16.504,19.192,17.989,16.689
2026-01-20 03:30:00,18.576,17.245,17.05,18.519,18.674,16.316,19.192,17.739,16.626
2026-01-20 04:00:00,18.576,16.995,16.925,18.519,18.549,16.191,19.192,17.488,16.501
2026-01-20 04:30:00,18.576,16.807,16.863,18.519,18.424,16.066,19.192,17.238,16.376
2026-01-20 05:00:00,18.576,16.62,16.8,18.519,18.299,16.003,19.192,17.05,16.25
2026-01-20 05:30:00,18.576,16.495,16.863,18.519,18.173,15.878,19.192,16.925,16.125
2026-01-20 06:00:00,18.639,16.307,16.925,18.519,18.111,15.753,19.192,16.737,16.0
2026-01-20 06:30:00,18.639,16.182,16.925,18.456,17.986,15.69,19.129,16.612,15.812
2026-01-20 07:00:00,18.639,15.994,16.863,18.456,17.86,15.565,19.129,16.424,15.749
2026-01-20 07:30:00,18.639,15.869,16.737,18.456,17.735,15.439,19.129,16.298,15.624
2026-01-20 08:00:00,18.701,15.744,16.675,18.456,17.672,15.377,19.067,16.111,15.561
2026-01-20 08:30:00,18.701,15.681,16.675,18.393,17.547,15.439,19.067,15.985,15.561
2026-01-20 09:00:00,18.701,15.618,16.675,18.393,17.484,15.627,19.004,15.985,15.624
2026-01-20 09:30:00,18.701,15.618,16.8,18.393,17.422,15.94,19.004,15.923,15.874
2026-01-20 10:00:00,18.764,15.806,16.925,18.393,17.297,16.316,18.942,15.985,16.501
2026-01-20 10:30:00,18.764,16.119,17.176,18.331,17.234,16.817,18.942,16.173,16.939
2026-01-20 11:00:00,18.764,16.557,17.489,18.331,17.234,17.506,18.879,16.549,17.691
2026-01-20 11:30:00,18.764,17.12,17.802,18.331,17.171,18.195,18.879,16.987,18.192
2026-01-20 12:00:00,18.764,17.871,18.366,18.268,17.171,19.008,18.817,17.613,19.132
2026-01-20 12:30:00,18.764,18.81,18.992,18.268,17.234,19.822,18.817,18.364,20.071
2026-01-20 13:00:00,18.826,19.748,19.618,18.268,17.297,20.698,18.754,19.178,21.072
2026-01-20 13:30:00,18.826,20.811,20.369,18.268,17.422,21.574,18.754,20.117,22.323
2026-01-20 14:00:00,18.826,21.874,20.995,18.268,17.547,22.45,18.754,21.055,23.324
2026-01-20 14:30:00,18.826,22.812,21.558,18.205,17.735,22.888,18.691,21.993,24.199
2026-01-20 15:00:00,18.826,23.687,21.933,18.205,17.923,23.263,18.691,22.869,24.949
2026-01-20 15:30:00,18.826,24.375,22.246,18.205,18.236,23.638,18.691,23.556,25.449
2026-01-20 16:00:00,18.826,24.875,22.559,18.205,18.487,23.638,18.691,24.182,25.824
2026-01-20 16:30:00,18.826,25.125,22.747,18.205,18.8,23.513,18.691,24.557,26.012
2026-01-20 17:00:00,18.826,25.188,22.684,18.205,19.113,23.325,18.691,24.744,25.949
2026-01-20 17:30:00,18.826,25.125,22.434,18.205,19.426,23.075,18.691,24.744,25.762
2026-01-20 18:00:00,18.826,24.812,22.184,18.205,19.676,22.387,18.754,24.619,25.449
2026-01-20 18:30:00,18.764,24.437,21.996,18.268,19.864,21.699,18.754,24.369,24.949
2026-01-20 19:00:00,18.764,24.0,21.746,18.331,20.052,21.136,18.817,23.994,24.449
2026-01-20 19:30:00,18.764,23.437,21.433,18.393,20.177,20.698,18.817,23.556,23.824
2026-01-20 20:00:00,18.764,22.937,21.12,18.393,20.24,20.26,18.879,23.119,23.136
2026-01-20 20:30:00,18.764,22.437,20.807,18.456,20.302,19.947,18.942,22.619,22.448
2026-01-20 21:00:00,18.764,21.937,20.557,18.519,20.24,19.572,18.942,22.243,21.885
2026-01-20 21:30:00,18.764,21.499,20.432,18.581,20.177,19.071,19.004,21.806,21.26
2026-01-20 22:00:00,18.701,21.124,20.181,18.644,20.114,18.57,19.067,21.43,20.634
2026-01-20 22:30:00,18.701,20.686,19.868,18.644,19.989,18.132,19.129,21.055,20.196
2026-01-20 23:00:00,18.701,20.373,19.43,18.707,19.927,17.756,19.129,20.742,19.632
2026-01-20 23:30:00,18.701,19.998,19.054,18.769,19.801,17.506,19.192,20.367,19.069
2026-01-21 00:00:00,18.701,19.56,18.679,18.769,19.676,17.318,19.192,19.992,18.693
2026-01-21 00:30:00,18.701,19.247,18.303,18.769,19.551,17.13,19.255,19.679,18.192
2026-01-21 01:00:00,18.701,18.872,18.053,18.769,19.363,16.942,19.255,19.303,17.879
2026-01-21 01:30:00,18.701,18.497,17.802,18.769,19.238,16.755,19.317,18.99,17.441
2026-01-21 02:00:00,18.701,18.184,17.552,18.769,19.113,16.629,19.317,18.615,17.253
2026-01-21 02:30:00,18.701,17.871,17.364,18.769,18.988,16.504,19.317,18.302,17.002
2026-01-21 03:00:00,18.701,17.558,17.238,18.769,18.862,16.379,19.317,18.051,16.877
2026-01-21 03:30:00,18.701,17.308,17.113,18.707,18.737,16.316,19.317,17.801,16.877
2026-01-21 04:00:00,18.764,17.12,17.05,18.707,18.612,16.316,19.317,17.551,16.814
2026-01-21 04:30:00,18.764,16.933,16.988,18.644,18.487,16.254,19.317,17.363,16.626
2026-01-21 05:00:00,18.764,16.807,16.988,18.644,18.361,16.066,19.317,17.175,16.376
2026-01-21 05:30:00,18.764,16.62,16.988,18.581,18.299,15.878,19.317,17.05,16.188
2026-01-21 06:00:00,18.826,16.432,16.988,18.519,18.173,15.69,19.317,16.862,16.062
2026-01-21 06:30:00,18.826,16.244,16.988,18.519,18.048,15.502,19.317,16.674,15.874
2026-01-21 07:00:00,18.826,16.056,16.863,18.456,17.923,15.377,19.255,16.486,15.686
2026-01-21 07:30:00,18.826,15.931,16.737,18.456,17.798,15.252,19.255,16.298,15.561
2026-01-21 08:00:00,18.889,15.744,16.675,18.393,17.735,15.252,19.192,16.173,15.498
2026-01-21 08:30:00,18.889,15.618,16.612,18.331,17.61,15.252,19.192,16.048,15.435
2026-01-21 09:00:00,18.889,15.493,16.675,18.331,17.484,15.502,19.192,15.923,15.373
2026-01-21 09:30:00,18.951,15.493,16.8,18.331,17.422,15.815,19.129,15.86,15.561
2026-01-21 10:00:00,18.951,15.618,16.925,18.268,17.359,16.191,19.129,15.86,16.25
2026-01-21 10:30:00,18.951,15.869,17.113,18.268,17.234,16.692,19.067,16.048,16.626
2026-01-21 11:00:00,18.951,16.307,17.364,18.205,17.234,17.318,19.067,16.361,17.315
